ID,host_response_time,host_response_rate,host_acceptance_rate,hosTrue_is_superhost,host_has_profile_pic,host_identity_verified,host_listings_count,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month
6.10812E+17,within an hour,1,0.98,FALSE,True ,True ,138,Lo Barnechea,-33.34025,-70.29326,Entire home/apt,6,1,2,5,363000.00,2,45,364,0,0,,,,,,,,False ,33,
6.10867E+17,within an hour,1,1,FALSE,True ,True ,0,Providencia,-33.43049,-70.63448,Private room,2,1,1,2,90000.00,1,365,364,4,4,5,5,5,5,5,5,5,False ,2,2.86
6.10882E+17,within a few hours,0.8,1,FALSE,True ,False ,1,Independencia,-33.40177,-70.67274,Private room,2,1,1,1,28000.00,1,1125,364,0,0,,,,,,,,True ,1,
5.92682E+17,within a few hours,1,1,FALSE,True ,True ,0,Providencia,-33.42356,-70.59921,Private room,1,1,1,1,25000.00,2,365,332,3,3,5,5,5,5,5,5,5,True ,1,1.2
6.10894E+17,within an hour,1,1,FALSE,True ,True ,0,Las Condes,-33.41941071,-70.59753418,Entire home/apt,2,1,1,3,45000.00,2,1125,172,4,4,5,5,5,5,5,5,5,True ,1,3.33
6.10998E+17,within a day,1,1,FALSE,True ,True ,0,Ñuñoa,-33.450874,-70.608086,Entire home/apt,2,1.5,1,1,50000.00,2,60,182,2,2,5,5,5,5,5,5,4.5,True ,1,1.3
6.1117E+17,within a few hours,1,1,FALSE,False ,False ,0,Vitacura,-33.36869,-70.54568,Private room,1,1,1,1,75000.00,1,365,89,0,0,,,,,,,,False ,1,
6.03668E+17,within an hour,0.89,0.99,True ,True ,True ,0,Providencia,-33.424843,-70.616104,Entire home/apt,2,1,1,1,58000.00,1,365,365,0,0,,,,,,,,True ,6,
6.03668E+17,within an hour,0.96,0.86,FALSE,True ,True ,2,Providencia,-33.43121,-70.62123,Private room,3,1,1,2,46571.00,1,365,365,0,0,,,,,,,,False ,43,
5.92766E+17,within an hour,1,0.91,FALSE,True ,True ,2,San Miguel,-33.51439,-70.65826,Private room,2,1,1,1,50000.00,1,365,364,0,0,,,,,,,,False ,3,
5.92801E+17,within an hour,0.95,0.89,FALSE,True ,True ,39,Santiago,-33.438,-70.64952,Entire home/apt,8,2,2,2,80000.00,1,365,365,1,1,1,2,1,4,2,4,1,False ,39,0.41
6.03695E+17,within an hour,1,1,FALSE,True ,True ,3,Las Condes,-33.38886,-70.54076,Entire home/apt,3,1,1,1,52500.00,3,120,23,2,2,4.5,5,5,5,5,4.5,5,False ,2,1.76
6.11431E+17,within an hour,1,1,FALSE,True ,True ,0,Peñalolén,-33.48024,-70.55037,Private room,1,1,1,1,20000.00,2,5,364,0,0,,,,,,,,True ,1,
6.11539E+17,within a few hours,1,1,FALSE,True ,True ,0,Vitacura,-33.38575,-70.57248,Entire home/apt,7,4,5,7,400000.00,7,90,217,0,0,,,,,,,,True ,1,
6.1168E+17,within a day,1,1,FALSE,True ,True ,0,Lo Barnechea,-33.33398,-70.29001,Entire home/apt,13,6,6,13,650000.00,7,30,358,0,0,,,,,,,,False ,1,
5.92822E+17,within an hour,0.95,0.89,FALSE,True ,True ,39,Santiago,-33.43926,-70.6494,Shared room,8,1,1,8,15000.00,1,365,365,0,0,,,,,,,,False ,39,
6.03723E+17,within an hour,0.96,0.86,FALSE,True ,True ,2,Providencia,-33.43222,-70.62198,Private room,2,1,1,1,42857.00,1,365,365,1,1,2,5,3,5,4,5,4,False ,43,0.65
6.03723E+17,within an hour,1,1,FALSE,False ,True ,0,Estación Central,-33.45806,-70.69602,Private room,1,1,,1,20561.00,1,365,89,3,3,5,5,5,5,5,5,5,True ,2,1.45
6.03732E+17,within an hour,0.96,0.86,FALSE,True ,True ,2,Providencia,-33.4317,-70.62095,Private room,4,1,1,3,50000.00,1,365,365,1,1,5,5,5,5,5,5,5,False ,43,0.65
5.92862E+17,within an hour,0.95,0.89,FALSE,True ,True ,39,Santiago,-33.43916,-70.65148,Private room,2,1,1,1,40000.00,1,365,365,1,1,3,3,3,2,2,4,3,False ,39,0.36
6.03909E+17,within a day,0.7,0.83,FALSE,True ,False ,2,Santiago,-33.464066,-70.651924,Shared room,2,1,1,3,25000.00,1,365,365,1,1,5,5,5,5,5,5,5,True ,3,1
6.1241E+17,within a few hours,0.75,1,FALSE,True ,True ,1,Santiago,-33.437984,-70.644775,Entire home/apt,2,1.5,1,1,36500.00,1,365,364,4,4,4.75,5,5,5,4.5,5,5,True ,1,2.14
6.12581E+17,within an hour,1,0.99,True ,True ,True ,6,Providencia,-33.434856,-70.627579,Entire home/apt,2,1.5,1,2,48430.00,2,365,329,0,0,,,,,,,,True ,6,
5.92965E+17,within an hour,0.9,1,FALSE,True ,True ,0,Santiago,-33.43476,-70.65909,Entire home/apt,4,1,2,3,50143.00,1,365,365,7,7,5,5,4.86,5,5,5,5,False ,1,2.84
6.1288E+17,Unknown,NaN,NaN,FALSE,True ,False ,0,Ñuñoa,-33.45346,-70.59521,Entire home/apt,2,1,1,1,120000.00,3,7,48,0,0,,,,,,,,False ,1,
6.12903E+17,within an hour,1,1,FALSE,True ,False ,0,Ñuñoa,-33.44778,-70.5981,Entire home/apt,3,2,3,2,35000.00,1,90,348,0,0,,,,,,,,True ,1,
6.04186E+17,within an hour,1,1,FALSE,True ,True ,0,Macul,-33.48285,-70.59761,Entire home/apt,3,1,1,1,37857.00,1,15,68,7,7,4.86,4.71,4.43,4.86,4.71,4.86,4.71,False ,1,3.56
6.04234E+17,a few days or more,0.17,0,FALSE,True ,True ,0,Las Condes,-33.42612,-70.58431,Private room,1,2,1,1,12500.00,10,31,70,0,0,,,,,,,,False ,1,
5.93215E+17,within a day,1,0.57,FALSE,False ,False ,0,Santiago,-33.4615,-70.63023,Entire home/apt,2,1,1,1,38000.00,10,1125,282,0,0,,,,,,,,True ,1,
6.04312E+17,within an hour,0.87,1,FALSE,True ,True ,0,Santiago,-33.44614,-70.65248,Entire home/apt,2,1,1,1,33000.00,1,365,365,4,4,3.5,3.5,3.25,3.5,4,4.5,3.75,False ,3,2.18
6.04511E+17,within an hour,1,1,FALSE,True ,True ,0,Las Condes,-33.406101,-70.578972,Entire home/apt,2,1,1,1,45000.00,2,365,113,7,7,5,5,5,5,4.71,5,4.86,False ,1,4.47
5.9335E+17,within an hour,1,1,FALSE,True ,True ,1,Santiago,-33.445473,-70.632942,Entire home/apt,2,1,1,1,35000.00,2,14,176,7,7,4.57,4.71,3.86,5,5,4.71,4.57,True ,1,2.59
5.93451E+17,within a few hours,0.93,0.87,FALSE,True ,True ,12,Providencia,-33.42785,-70.61904,Entire home/apt,2,1,1,1,47857.00,1,365,363,2,2,4.5,3.5,4.5,4.5,4.5,4.5,4,False ,10,0.79
6.04574E+17,within an hour,1,0.77,FALSE,True ,True ,1,La Cisterna,-33.544205,-70.654602,Entire home/apt,3,1,2,2,40000.00,1,30,361,9,9,4.89,5,4.78,5,5,5,4.67,False ,1,4.43
6.12903E+17,within a day,0.93,0.76,FALSE,True ,False ,0,Ñuñoa,-33.45128,-70.62866,Entire home/apt,2,1,2,1,45000.00,1,365,357,8,8,4.75,5,4.5,5,4.88,5,4.88,False ,1,4.29
6.12919E+17,within a few hours,1,0.7,FALSE,True ,True ,1,Santiago,-33.44149,-70.67802,Entire home/apt,2,1,1,1,84990.00,3,365,0,2,2,5,5,5,5,5,5,5,False ,1,2
5.93529E+17,within an hour,1,1,FALSE,True ,True ,0,Santiago,-33.43154,-70.65896,Entire home/apt,5,2,2,3,35000.00,3,365,310,3,3,5,4.67,4.67,5,5,4.67,5,False ,1,1.15
5.94087E+17,within an hour,1,0.96,FALSE,True ,True ,2,Las Condes,-33.41002,-70.54283,Entire home/apt,2,1,1,1,33571.00,2,1125,334,5,5,4.8,5,5,5,5,5,4.8,True ,3,1.95
6.13071E+17,within an hour,1,1,FALSE,True ,False ,0,Santiago,-33.45533,-70.63133,Entire home/apt,2,1,1,1,22000.00,30,365,356,0,0,,,,,,,,True ,1,
6.13127E+17,within an hour,1,1,FALSE,True ,True ,0,Estación Central,-33.455006,-70.700821,Entire home/apt,2,1,1,1,28000.00,2,1125,359,6,6,5,5,5,5,5,4.5,5,True ,1,3.91
6.04912E+17,within an hour,1,1,FALSE,True ,True ,0,Ñuñoa,-33.454758,-70.611847,Entire home/apt,2,1,1,1,34000.00,2,90,70,4,4,4.5,5,5,4,4.5,5,4.75,False ,1,4
6.04934E+17,within an hour,0.96,0.86,FALSE,True ,True ,2,Providencia,-33.43259,-70.62084,Private room,6,1,1,5,84286.00,1,365,365,2,2,3,3,3.5,3.5,3.5,4,2.5,False ,43,0.98
5.94095E+17,within an hour,1,0.78,FALSE,True ,True ,0,Santiago,-33.45085,-70.64362,Private room,2,1,1,1,20000.00,1,31,75,0,0,,,,,,,,False ,3,
6.04943E+17,within an hour,0.96,0.86,FALSE,True ,True ,2,Providencia,-33.43189,-70.62179,Private room,2,1,1,1,35000.00,1,365,365,1,1,5,5,5,5,5,5,5,False ,43,0.64
6.13207E+17,within an hour,1,1,FALSE,True ,False ,1,Las Condes,-33.41883,-70.59304,Entire home/apt,4,2,2,3,115000.00,7,90,229,0,0,,,,,,,,True ,1,
6.1329E+17,within an hour,1,0.96,True ,True ,True ,0,Providencia,-33.42536,-70.61513,Entire home/apt,2,1,1,1,55000.00,1,365,357,4,4,4.5,4.5,5,5,5,5,4.5,False ,6,2.4
5.94179E+17,within a day,1,NaN,FALSE,True ,True ,0,Providencia,-33.432487,-70.607338,Entire home/apt,2,2.5,3,1,95000.00,14,365,0,0,0,,,,,,,,False ,1,
6.13753E+17,within an hour,1,1,True ,True ,True ,3,Providencia,-33.42481,-70.61255,Entire home/apt,3,1,1,1,62857.00,1,365,356,4,4,5,5,5,5,5,4.75,4.75,False ,5,2.5
6.13774E+17,within an hour,1,0.98,FALSE,True ,True ,138,Lo Barnechea,-33.34771,-70.29232,Entire home/apt,4,1,1,3,242000.00,2,45,358,0,0,,,,,,,,True ,33,
6.13934E+17,within an hour,1,0.99,FALSE,True ,True ,0,Providencia,-33.42601,-70.60573,Private room,4,1,1,2,57143.00,1,365,363,1,1,4,5,5,5,4,5,3,True ,13,1
6.0495E+17,within an hour,0.96,0.86,FALSE,True ,True ,2,Providencia,-33.43074,-70.62066,Private room,2,1,1,1,35000.00,1,365,365,1,1,1,2,1,3,1,5,1,False ,43,0.56
6.04968E+17,within an hour,1,0.96,FALSE,True ,True ,1,Providencia,-33.4237,-70.61734,Entire home/apt,2,1,1,1,37857.00,2,365,312,4,4,4.75,5,4.25,5,5,5,4.75,False ,1,2.67
6.05019E+17,within an hour,0.96,0.86,FALSE,True ,True ,2,Providencia,-33.43046,-70.62052,Shared room,4,1,1,6,20000.00,1,365,365,0,0,,,,,,,,False ,43,
5.9421E+17,within an hour,1,1,FALSE,True ,True ,0,Santiago,-33.44388,-70.64366,Entire home/apt,2,1,1,1,33000.00,1,365,36,19,19,4.84,5,4.84,5,5,4.89,4.84,True ,1,7.4
6.05075E+17,within an hour,1,0.71,FALSE,True ,True ,0,Providencia,-33.43276,-70.60212,Entire home/apt,2,1,1,1,47000.00,3,60,162,2,2,5,5,5,5,5,5,4.5,True ,1,2
5.9437E+17,within an hour,1,0.94,FALSE,True ,True ,0,Santiago,-33.43455,-70.6565,Shared room,1,1,1,1,9000.00,1,6,64,9,9,4.89,4.89,4.78,4.89,5,5,5,True ,1,3.46
6.05119E+17,within an hour,1,0.93,FALSE,True ,True ,3,Las Condes,-33.41345,-70.58744,Entire home/apt,4,2,2,2,90000.00,15,365,363,0,0,,,,,,,,False ,3,
6.14246E+17,within an hour,0.92,0.93,True ,True ,True ,2,Santiago,-33.433525,-70.655396,Entire home/apt,2,1,1,1,33286.00,4,365,83,2,2,5,5,5,5,5,4.5,5,False ,2,1.25
6.14288E+17,within an hour,1,1,FALSE,True ,False ,0,Las Condes,-33.38845,-70.54033,Entire home/apt,2,1,1,1,55000.00,1,365,345,3,3,5,4.67,5,5,5,5,5,True ,1,3
6.14289E+17,Unknown,NaN,NaN,FALSE,True ,True ,1,Lo Barnechea,-33.34995,-70.30811,Entire home/apt,8,2.5,3,7,140000.00,28,365,143,0,0,,,,,,,,True ,1,
5.94705E+17,within an hour,1,1,FALSE,True ,True ,0,Providencia,-33.4219,-70.61103,Entire home/apt,4,2,2,3,63844.00,28,1125,44,0,0,,,,,,,,True ,1,
6.14327E+17,within an hour,1,0.96,True ,True ,True ,0,Providencia,-33.42566,-70.61871,Entire home/apt,4,2,2,2,80000.00,3,365,360,0,0,,,,,,,,True ,6,
6.05265E+17,within an hour,1,0.91,True ,True ,False ,2,Providencia,-33.42648,-70.61198,Entire home/apt,2,1,1,1,45000.00,1,365,325,3,3,4.33,4.67,4.67,4.67,4.33,4.67,4,True ,2,1.41
6.05265E+17,within an hour,0.87,0.98,FALSE,True ,True ,1,Santiago,-33.45047,-70.65128,Entire home/apt,2,1,1,1,31699.00,3,365,298,1,1,5,5,5,5,5,5,5,False ,3,1
5.94735E+17,within an hour,1,1,FALSE,True ,False ,0,Lo Barnechea,-33.36353,-70.46898,Private room,2,1,1,1,55000.00,1,365,363,1,1,5,5,5,5,5,5,5,True ,1,0.39
5.94817E+17,within an hour,1,1,FALSE,True ,True ,1,Providencia,-33.42226,-70.60524,Private room,2,1,1,1,22000.00,2,1125,242,2,2,5,5,5,5,5,5,5,False ,1,1.13
6.14504E+17,within an hour,1,1,FALSE,False ,False ,0,Providencia,-33.428047,-70.617966,Entire home/apt,4,1,2,3,48800.00,3,1125,317,2,2,5,5,5,5,5,5,5,True ,2,2
6.1451E+17,within an hour,1,0.98,True ,True ,True ,21,Lo Barnechea,-33.33555,-70.29227,Entire home/apt,6,1,3,5,205000.00,2,365,341,1,1,5,5,5,5,5,5,4,True ,21,1
6.05609E+17,within an hour,0.9,0.92,FALSE,True ,False ,0,Santiago,-33.44827,-70.63286,Entire home/apt,5,1,2,4,48000.00,2,365,331,1,1,3,3,3,3,3,3,2,True ,2,0.57
5.94892E+17,within an hour,1,1,FALSE,True ,False ,0,Ñuñoa,-33.45227,-70.5876,Private room,1,1,1,1,18000.00,1,365,356,2,2,5,5,5,5,5,5,5,True ,1,0.85
5.94933E+17,within an hour,0.9,0.75,FALSE,True ,True ,0,Las Condes,-33.41323,-70.58734,Entire home/apt,2,1,1,1,47857.00,2,1125,354,1,1,5,5,5,5,5,5,5,False ,1,0.56
6.05625E+17,Unknown,NaN,NaN,FALSE,False ,True ,0,Santiago,-33.43423,-70.64671,Private room,1,1,1,1,60000.00,1,365,365,0,0,,,,,,,,False ,1,
6.14571E+17,within an hour,1,0.97,True ,True ,True ,8,Ñuñoa,-33.45435,-70.58712,Entire home/apt,3,2,2,3,85505.00,1,365,335,0,0,,,,,,,,True ,5,
5.94988E+17,within an hour,1,0.96,FALSE,True ,True ,2,Las Condes,-33.41098,-70.54144,Entire home/apt,2,1,1,1,45000.00,2,1125,325,6,6,5,5,5,5,5,5,5,True ,3,4.74
6.15058E+17,within an hour,1,0.78,FALSE,True ,True ,0,Santiago,-33.45075,-70.64174,Private room,2,1,1,1,18000.00,1,31,55,3,3,5,5,5,5,5,5,5,False ,3,1.88
5.95389E+17,within an hour,1,0.89,FALSE,True ,True ,0,Santiago,-33.43371,-70.65281,Entire home/apt,1,1,2,1,28000.00,3,1125,362,0,0,,,,,,,,True ,2,
6.05627E+17,within an hour,0.9,0.92,FALSE,True ,False ,0,Santiago,-33.44834,-70.63278,Entire home/apt,3,1,1,2,40000.00,2,365,343,1,1,1,1,1,1,1,1,1,True ,2,0.56
6.05789E+17,within an hour,1,0.92,FALSE,True ,True ,10,Recoleta,-33.41823,-70.64259,Entire home/apt,3,1,1,2,28000.00,1,365,359,0,0,,,,,,,,True ,10,
6.05861E+17,within an hour,1,0.92,FALSE,True ,True ,10,Santiago,-33.43422,-70.65949,Entire home/apt,2,1,1,1,34143.00,1,365,334,6,6,4.17,4.33,4.33,3.83,3.67,4.33,4.33,True ,10,2.81
6.05923E+17,within an hour,1,1,FALSE,False ,True ,0,Estación Central,-33.45629,-70.69689,Private room,1,1,1,1,17990.00,1,365,365,2,2,5,5,5,5,5,5,5,True ,2,0.95
6.15078E+17,within an hour,0.95,1,True ,True ,True ,4,Providencia,-33.42851,-70.61859,Entire home/apt,2,1,1,1,45000.00,5,300,325,2,2,5,5,5,5,5,5,4.5,True ,5,1.46
6.15092E+17,within a day,0.6,0.8,FALSE,False ,False ,0,Santiago,-33.4541,-70.6563,Entire home/apt,2,1.5,1,2,35000.00,3,365,364,0,0,,,,,,,,False ,1,
6.15114E+17,within an hour,0.9,0,FALSE,False ,False ,0,Ñuñoa,-33.455601,-70.62384,Entire home/apt,2,1.5,1,1,37000.00,1,29,363,0,0,,,,,,,,True ,1,
6.15135E+17,within an hour,1,0.98,FALSE,True ,True ,6,Estación Central,-33.45601,-70.69898,Entire home/apt,5,1,2,6,56714.00,3,90,315,4,4,4.75,5,4.5,5,5,4.25,5,False ,5,2.79
5.95447E+17,within an hour,1,1,FALSE,True ,False ,0,Santiago,-33.43852,-70.64507,Entire home/apt,2,1,1,1,40000.00,2,31,334,8,8,4.88,5,4.88,5,5,5,4.88,True ,1,3.2
6.15146E+17,within an hour,0.98,0.79,FALSE,True ,True ,0,Santiago,-33.44245,-70.64396,Entire home/apt,2,1,1,1,30286.00,1,365,361,3,3,5,5,5,4.67,4.67,5,5,False ,13,1.96
6.05931E+17,within a few hours,1,0.65,FALSE,True ,True ,3,Vitacura,-33.40372,-70.59463,Entire home/apt,2,1.5,1,1,115000.00,10,365,162,0,0,,,,,,,,False ,2,
5.96211E+17,within an hour,1,0.76,FALSE,True ,True ,5,Las Condes,-33.41609,-70.60349,Entire home/apt,4,2,2,3,59900.00,2,365,325,12,12,4.67,4.83,4.58,5,4.92,4.92,4.58,False ,7,4.86
6.05968E+17,within a few hours,0.8,0.7,FALSE,True ,True ,0,Santiago,-33.44739,-70.64602,Private room,2,1,1,1,17000.00,1,365,361,8,8,4.75,4.75,4.88,4.88,4.63,4.88,4.75,False ,1,3.69
5.9637E+17,within an hour,0.95,0.89,FALSE,True ,True ,39,Santiago,-33.43765,-70.64988,Entire home/apt,4,1,1,1,50000.00,1,365,365,0,0,,,,,,,,False ,39,
6.15165E+17,within an hour,0.98,0.79,FALSE,True ,True ,0,Santiago,-33.44239,-70.646,Entire home/apt,2,1,1,1,29429.00,1,365,362,3,3,4.67,5,4.67,5,5,5,4.67,False ,13,2.57
6.15229E+17,within an hour,1,0.99,FALSE,True ,True ,5,Santiago,-33.44787,-70.63522,Private room,2,1,1,1,26293.00,1,45,364,1,1,5,5,5,5,5,5,5,True ,5,0.67
5.96402E+17,within an hour,0.95,0.89,FALSE,True ,True ,39,Santiago,-33.43759,-70.64928,Entire home/apt,5,1,1,3,60000.00,1,365,365,1,1,4,5,4,5,5,3,4,False ,39,0.41
6.06587E+17,within an hour,0.98,0.79,FALSE,True ,True ,0,Santiago,-33.44346,-70.64561,Entire home/apt,3,1,1,3,33143.00,1,365,361,7,7,4.29,4.71,3.86,4.86,4.86,4.86,4.57,False ,13,3.44
5.96447E+17,within an hour,0.7,1,FALSE,True ,True ,2,Providencia,-33.4441,-70.62588,Private room,2,1,1,1,50000.00,1,7,364,1,1,2,2,2,2,2,2,2,False ,2,0.41
5.96553E+17,within an hour,1,1,FALSE,True ,True ,0,Ñuñoa,-33.45119,-70.61405,Private room,1,1,1,1,20000.00,1,365,342,1,1,5,5,5,5,5,5,5,True ,1,0.58
5.97094E+17,within an hour,1,0.99,True ,True ,True ,1,Providencia,-33.42845,-70.61973,Entire home/apt,4,2,2,3,102345.00,1,365,353,6,6,5,5,5,5,5,5,4.5,True ,10,3.05
5.97139E+17,within a day,0.9,0,FALSE,False ,False ,0,Peñalolén,-33.489719,-70.545319,Private room,1,1,1,1,13000.00,1,365,364,0,0,,,,,,,,True ,1,
6.06724E+17,within an hour,1,1,FALSE,True ,True ,0,Providencia,-33.420509,-70.606911,Entire home/apt,4,2,2,3,85412.00,2,90,272,5,5,5,5,5,5,5,5,5,False ,1,2.88
6.07004E+17,within an hour,1,0.98,True ,True ,True ,21,Lo Barnechea,-33.33443,-70.29193,Entire home/apt,6,1,2,6,230000.00,2,365,355,0,0,,,,,,,,True ,21,
6.15238E+17,within a few hours,1,0.75,FALSE,True ,True ,2,Providencia,-33.434875,-70.627686,Entire home/apt,2,1,1,1,45000.00,3,360,196,0,0,,,,,,,,True ,2,
6.15316E+17,within an hour,0.98,0.79,FALSE,True ,True ,0,Santiago,-33.44442,-70.64447,Entire home/apt,3,1,1,3,33143.00,1,365,354,3,3,4.33,4.33,4.33,5,4.67,5,4.67,False ,13,2.09
5.97177E+17,within a few hours,1,NaN,FALSE,False ,False ,0,Peñalolén,-33.4887,-70.54604,Private room,1,1,,1,13000.00,1,365,364,0,0,,,,,,,,True ,1,
5.97221E+17,within an hour,1,0.99,True ,True ,True ,1,Providencia,-33.42957,-70.61798,Entire home/apt,2,1,1,1,57130.00,1,365,360,4,4,5,5,5,5,4.75,5,5,True ,10,1.56
5.97239E+17,within an hour,1,1,FALSE,True ,False ,0,Ñuñoa,-33.43748,-70.58128,Private room,1,1,1,1,20000.00,1,30,277,5,5,5,5,4.8,5,5,5,5,False ,1,1.9
6.15316E+17,within an hour,0.98,0.79,FALSE,True ,True ,0,Santiago,-33.44263,-70.64385,Entire home/apt,2,1,1,1,29429.00,1,365,361,7,7,4.71,4.86,4,5,4.86,4.86,4.57,False ,13,4.47
6.15316E+17,within an hour,0.98,0.79,FALSE,True ,True ,0,Santiago,-33.44389,-70.64411,Entire home/apt,3,1,1,2,33143.00,1,365,362,2,2,4.5,4,4,4,4.5,5,4,False ,13,1.22
6.15885E+17,within an hour,1,0.86,FALSE,True ,True ,2,Las Condes,-33.40559,-70.5551,Entire home/apt,3,1,1,1,90000.00,2,365,333,3,3,4.67,5,3.67,5,5,5,5,True ,2,2.31
6.07061E+17,within a few hours,1,0.94,FALSE,True ,True ,0,Santiago,-33.436226,-70.658424,Entire home/apt,4,1.5,2,2,30000.00,3,1125,149,9,9,4.67,5,5,5,5,4.67,4.78,True ,1,4.35
6.07063E+17,within an hour,1,0.92,FALSE,True ,True ,10,Santiago,-33.43367,-70.65957,Entire home/apt,2,1,1,1,35000.00,1,365,362,0,0,,,,,,,,True ,10,
6.07128E+17,within a few hours,1,1,FALSE,True ,True ,0,La Florida,-33.52659,-70.53872,Entire home/apt,4,1.5,2,3,82850.00,2,1125,364,0,0,,,,,,,,False ,1,
5.97296E+17,within an hour,1,0.5,FALSE,True ,True ,0,Lo Barnechea,-33.349178,-70.306938,Entire home/apt,15,3,5,14,750000.00,3,60,348,0,0,,,,,,,,True ,1,
5.9778E+17,within an hour,1,0.96,FALSE,True ,True ,1,Santiago,-33.4374,-70.6441,Entire home/apt,3,1,1,2,50000.00,2,365,365,1,1,5,5,5,5,5,5,5,True ,2,0.45
6.07148E+17,within a few hours,1,1,FALSE,True ,True ,0,Providencia,-33.43559,-70.62875,Entire home/apt,5,1,2,3,74286.00,6,1125,123,0,0,,,,,,,,True ,2,
6.15973E+17,within an hour,1,1,FALSE,True ,False ,0,Recoleta,-33.43442,-70.63591,Entire home/apt,2,1,1,1,45000.00,1,365,78,3,3,5,5,4.67,5,5,5,4.67,False ,1,3
6.15996E+17,within an hour,1,0.96,FALSE,True ,True ,0,Providencia,-33.43495,-70.60273,Entire home/apt,4,2,2,3,49000.00,1,1125,340,11,11,4.73,4.73,4.55,5,4.91,5,4.73,False ,1,7.17
5.97795E+17,within a day,0.57,0.67,FALSE,True ,True ,0,Providencia,-33.43752,-70.59669,Entire home/apt,4,2,2,3,61638.00,3,10,356,0,0,,,,,,,,True ,1,
6.07192E+17,within a few hours,1,0.85,FALSE,True ,True ,0,Santiago,-33.43385,-70.65833,Entire home/apt,4,2,2,4,49900.00,3,90,126,0,0,,,,,,,,False ,1,
5.97847E+17,within an hour,1,0.96,FALSE,True ,True ,1,Santiago,-33.43751,-70.6437,Entire home/apt,2,1,1,1,40000.00,2,365,365,4,4,4.5,4.5,4.25,3.5,4.25,4.75,4.75,True ,2,1.62
6.07219E+17,within an hour,0.98,0.79,FALSE,True ,True ,0,Santiago,-33.44419,-70.64565,Entire home/apt,3,1,1,3,33143.00,1,365,362,1,1,5,5,5,5,5,5,5,False ,13,1
5.97921E+17,within an hour,1,0.96,FALSE,True ,False ,0,Santiago,-33.43932,-70.67495,Private room,2,1,1,1,22000.00,1,90,332,4,4,5,4.75,5,5,4.75,5,5,True ,2,1.71
6.07221E+17,within an hour,0.89,0.99,True ,True ,True ,0,Providencia,-33.425468,-70.618126,Entire home/apt,4,2,2,2,80000.00,2,365,358,0,0,,,,,,,,True ,6,
6.16537E+17,within an hour,1,1,FALSE,True ,True ,0,Santiago,-33.438595,-70.635643,Entire home/apt,2,1,1,2,31500.00,2,365,343,6,6,4.17,4.67,3.33,4.83,4.67,5,4.33,True ,1,3.91
6.16551E+17,within an hour,1,1,FALSE,True ,True ,0,Providencia,-33.43209,-70.63578,Private room,2,1,1,1,50000.00,2,365,363,0,0,,,,,,,,False ,2,
6.16655E+17,within a few hours,1,0.71,FALSE,True ,True ,1,Santiago,-33.46246,-70.63377,Entire home/apt,1,1,,1,35714.00,2,7,89,0,0,,,,,,,,False ,1,
6.1672E+17,within a few hours,1,1,FALSE,True ,True ,0,Quilicura,-33.38541,-70.72997,Private room,1,1,1,1,23990.00,2,3,117,1,1,5,5,5,5,5,5,5,True ,1,1
6.17139E+17,within an hour,1,0.65,FALSE,True ,True ,2,Estación Central,-33.455154,-70.689941,Private room,2,1,1,1,13714.00,1,365,297,1,1,5,5,5,5,5,5,5,False ,2,0.86
6.07268E+17,within an hour,0.98,0.79,FALSE,True ,True ,0,Santiago,-33.44265,-70.64448,Entire home/apt,3,1,1,3,33143.00,1,365,359,6,6,4,3.83,3.33,5,4.83,4.83,3.83,False ,13,3.91
5.97932E+17,within an hour,0.73,0.9,FALSE,True ,False ,0,Santiago,-33.44076,-70.645,Private room,2,1,1,1,38000.00,1,365,364,4,4,3.75,4.25,4.5,4,3.5,4.75,4,False ,2,1.88
6.07387E+17,within a few hours,1,1,FALSE,True ,True ,0,Vitacura,-33.40474,-70.59331,Entire home/apt,3,2.5,2,2,100000.00,6,365,54,0,0,,,,,,,,False ,1,
5.97932E+17,within an hour,1,0.8,FALSE,True ,False ,1,Providencia,-33.4334,-70.60613,Private room,1,1,1,2,30000.00,1,365,355,2,2,4.5,5,5,5,5,5,4.5,False ,1,1
6.07438E+17,within an hour,1,0.95,FALSE,True ,True ,9,Las Condes,-33.412327,-70.59951,Entire home/apt,3,1,1,2,79500.00,3,365,364,0,0,,,,,,,,True ,9,
6.17502E+17,within a few hours,1,0.94,True ,True ,True ,0,Santiago,-33.43751,-70.64498,Entire home/apt,2,1,1,1,34000.00,6,365,308,0,0,,,,,,,,False ,2,
6.17592E+17,within an hour,1,0.98,FALSE,True ,True ,0,Las Condes,-33.42323,-70.54956,Private room,2,2,1,1,20000.00,1,365,336,4,4,5,5,5,5,5,5,5,True ,3,2.86
5.97949E+17,within an hour,1,1,FALSE,True ,False ,0,San Miguel,-33.51415,-70.65498,Entire home/apt,5,2,3,4,50000.00,2,1125,326,9,9,4.89,4.89,4.89,4.89,4.89,5,5,True ,1,3.8
