VarName1,ID,host_response_time,host_response_rate,host_acceptance_rate,hosTrue_is_superhost,host_has_profile_pic,host_identity_verified,host_listings_count,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month
1161,13209780,a few days or more,0.25,0.75,False,True,True,4,Lo Barnechea,-33.34883,-70.2954,Entire home/apt,10,4,4,10,642793,3,30,365,2,1,4.5,4.5,5,5,5,4.5,5,True,4,0.06
1162,13210412,within an hour,0.8,0.39,False,True,True,1,Independencia,-33.42952,-70.65775,Entire home/apt,4,1,2,3,40000,2,30,359,29,2,4.7,4.93,4.44,4.96,4.96,4.7,4.52,False,1,0.44
1163,12870712,Unknown,0,0,False,True,True,4,Las Condes,-33.40599,-70.56573,Entire home/apt,6,4,2,2,55000,2,30,0,66,0,4.83,4.91,4.84,4.84,4.84,4.95,4.77,True,1,0.89
1164,13212514,within a few hours,1,0.72,True,True,True,2,Las Condes,-33.41581,-70.58838,Entire home/apt,2,2,1,1,45000,4,150,104,45,5,4.93,4.89,4.82,5,5,5,4.93,False,1,0.65
1166,12344541,within an hour,1,0.75,True,True,True,1,Santiago,-33.44185,-70.63907,Entire home/apt,4,1,2,2,30000,20,30,114,23,3,4.74,4.78,4.17,4.96,4.96,4.91,4.78,False,1,0.32
1168,12871672,within an hour,1,0.99,True,True,True,4,Las Condes,-33.41053,-70.56607,Entire home/apt,3,4,1,2,60634,1,365,236,287,47,4.83,4.89,4.92,4.96,4.98,4.96,4.83,True,4,4.33
1172,13226458,within a few hours,0.8,0.77,False,True,True,8,Santiago,-33.44889,-70.66927,Entire home/apt,2,8,1,1,26416,30,90,364,30,0,4.6,4.6,4.6,4.7,4.73,4.87,4.5,False,8,0.42
1173,13233481,Unknown,0,0,False,True,True,12,Santiago,-33.45024,-70.6484,Entire home/apt,7,12,2,6,105665,2,30,0,48,0,4.65,4.79,4.75,4.89,4.96,4.63,4.74,True,12,0.66
1175,13246868,within an hour,1,0.98,True,True,True,13,Las Condes,-33.41559,-70.59765,Entire home/apt,3,13,2,3,143211,5,274,212,51,6,4.73,4.76,4.43,4.92,4.84,4.9,4.59,False,2,0.91
1176,13250590,Unknown,0,0,False,True,True,1,Huechuraba,-33.34673,-70.66874,Entire home/apt,2,1,2,1,33868,3,60,0,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0
1177,12916709,within a day,0.7,0.97,False,True,True,2,Santiago,-33.44912,-70.65114,Entire home/apt,3,2,1,1,19000,4,30,243,190,33,4.56,4.74,4.56,4.68,4.58,4.76,4.69,True,1,2.63
1179,12363783,within a few hours,1,0.25,False,True,False,4,Santiago,-33.44979,-70.65146,Entire home/apt,3,4,2,1,44027,3,30,83,9,0,4.56,4.78,4.44,4.67,4.78,4.44,4.56,False,2,0.12
1180,14110582,within a day,1,0.62,True,True,True,2,Lo Barnechea,-33.34632,-70.294,Entire home/apt,8,2,2,7,240000,2,30,361,16,0,4.56,4.69,4.44,4.79,4.88,4.86,4.21,False,2,0.22
1181,14111161,within an hour,1,0.63,False,True,True,2,Providencia,-33.43082,-70.63558,Entire home/apt,4,2,1,2,150000,2,30,365,143,0,4.54,4.71,4.54,4.87,4.74,4.87,4.59,False,2,2.04
1182,12926652,Unknown,0,0,False,True,True,2,Ñuñoa,-33.44837,-70.61481,Entire home/apt,3,2,2,2,23000,2,90,172,12,0,4.91,5,4.7,5,5,4.9,5,False,1,0.16
1184,14114815,within a few hours,1,0,False,True,True,1,La Florida,-33.52156,-70.60764,Entire home/apt,4,1,2,4,35214,3,30,145,24,0,4.91,4.95,4.96,5,5,4.68,5,False,1,0.34
1185,14119183,a few days or more,0,0,False,False,False,2,Santiago,-33.45214,-70.64026,Entire home/apt,3,2,1,1,35000,2,30,364,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,2,0
1187,12933139,within a day,1,0.29,False,True,True,1,Las Condes,-33.42633,-70.56153,Entire home/apt,2,1,1,1,49310,1,30,354,16,0,4.81,5,4.56,4.75,4.88,4.81,4.81,False,1,0.22
1190,14121077,within a few hours,1,0.33,False,True,True,1,Lo Barnechea,-33.346371,-70.291687,Entire home/apt,5,1,2,4,200000,2,10,360,19,0,4.79,4.84,4.84,4.89,4.95,5,4.42,False,1,0.32
1192,14136330,Unknown,0,0,False,True,True,1,Lo Barnechea,-33.30075,-70.24671,Entire home/apt,6,1,2,7,167302,7,7,0,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,True,1,0
1193,13275763,within a few hours,1,1,False,True,False,2,Las Condes,-33.40651,-70.578,Entire home/apt,3,2,2,2,52832,2,100,19,36,1,4.86,4.89,4.83,4.97,4.97,4.97,4.89,False,2,0.5
1196,12973316,within an hour,1,1,False,True,True,36,Providencia,-33.42361,-70.61556,Entire home/apt,5,36,2,3,55000,2,30,191,122,11,4.75,4.91,4.55,4.93,4.93,4.98,4.79,True,12,1.7
1198,13335536,Unknown,0,0,False,True,False,1,Providencia,-33.4294,-70.59165,Entire home/apt,6,1,4,4,93337,2,30,358,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,True,1,0
1199,13346559,within an hour,1,0,False,True,True,0,Lo Barnechea,-33.32899,-70.51552,Entire home/apt,5,0,4,4,92000,90,365,364,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,True,1,0
1200,14141038,a few days or more,0.25,0,False,True,False,2,Lo Barnechea,-33.3351,-70.29241,Entire home/apt,8,2,4,7,350000,3,14,355,27,0,4.7,4.7,4.81,4.81,4.74,4.96,4.58,False,1,0.38
1201,14141607,Unknown,0,0,False,True,True,1,Lo Barnechea,-33.34691,-70.29064,Entire home/apt,6,1,2,6,431464,3,30,359,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0
1203,14154756,within a day,0.95,0.88,False,True,True,4,Las Condes,-33.40581,-70.56765,Entire home/apt,3,4,1,2,40000,3,365,88,212,18,4.86,4.95,4.85,4.98,4.99,4.96,4.82,False,3,2.96
1204,14178306,within a day,0.5,1,False,True,True,1,Lo Barnechea,-33.33701,-70.2919,Entire home/apt,6,1,2,6,211329,2,7,38,3,0,4,4,4,4.5,4.5,5,4.5,True,1,0.04
1205,14181491,within an hour,1,0.98,True,True,True,21,Lo Barnechea,-33.33445,-70.28995,Entire home/apt,9,21,3,9,310000,2,30,328,24,4,4.96,5,4.79,4.96,5,5,4.63,True,21,0.33
1207,13361038,Unknown,0,0,False,True,True,2,Ñuñoa,-33.45338,-70.61639,Entire home/apt,4,2,2,2,37143,3,60,114,42,0,4.8,4.9,4.58,4.89,4.87,4.82,4.84,True,1,0.58
1208,13376286,Unknown,0,0,False,True,False,1,Las Condes,-33.42406,-70.58569,Entire home/apt,3,1,1,2,92456,3,30,88,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,True,1,0
1209,12988574,within a few hours,1,0.5,False,True,False,3,Santiago,-33.47416,-70.65048,Entire home/apt,4,3,2,3,52832,1,30,365,3,2,3.5,5,3.5,5,3.5,4,3,False,3,0.04
1210,12998668,within a day,1,0.67,False,True,True,6,Lo Barnechea,-33.33456,-70.29001,Entire home/apt,4,6,1,3,219254,2,30,179,13,1,4.54,4.77,4.62,4.92,4.67,5,4.33,False,5,0.22
1211,12998911,within a day,1,0.67,False,True,True,6,Lo Barnechea,-33.33449,-70.29001,Entire home/apt,12,6,3,5,488699,2,30,179,7,1,4.57,4.86,4.86,5,5,4.86,4.71,False,5,0.1
1213,13379912,within a day,0.75,0.82,False,True,True,2,Santiago,-33.44088,-70.66564,Entire home/apt,3,2,1,2,37863,3,30,0,16,0,4.67,4.71,4.87,4.62,4.73,4.62,4.46,True,1,0.22
1214,13379997,within an hour,0.8,0.88,False,True,True,8,Providencia,-33.42528,-70.61637,Entire home/apt,2,8,1,1,57235,7,30,347,8,1,4.25,4.13,4.5,4.5,4.5,4.75,4.38,False,8,0.11
1215,13388752,within an hour,1,0.95,False,True,True,12,Santiago,-33.43706,-70.64787,Entire home/apt,3,12,1,2,35000,2,30,90,7,2,4.29,4.57,4.29,4.71,3.86,4.86,3.86,True,10,0.1
1216,14204842,within an hour,1,0.98,True,True,True,21,Lo Barnechea,-33.33393,-70.28857,Entire home/apt,8,21,3,8,210000,2,30,326,40,5,4.83,4.95,4.8,5,4.98,5,4.65,True,21,0.56
1217,14213501,within an hour,1,0.96,True,True,True,9,Las Condes,-33.40631,-70.57325,Entire home/apt,8,9,4,6,123275,30,90,325,23,0,4.7,4.78,4.78,4.74,4.7,4.78,4.65,False,5,0.32
1220,13039487,Unknown,0,0,False,True,True,1,Peñalolén,-33.49006,-70.52676,Entire home/apt,3,1,1,2,43146,3,31,21,21,0,5,4.85,4.85,5,5,4.9,5,False,1,0.29
1222,14233060,Unknown,0,0,False,True,True,2,Las Condes,-33.40784,-70.56589,Entire home/apt,4,2,2,4,176108,50,30,358,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0
1223,13409197,within an hour,1,1,False,True,True,1,Las Condes,-33.40523,-70.57079,Entire home/apt,8,1,4,4,118873,3,30,0,129,0,4.95,4.96,4.85,4.93,4.96,4.97,4.91,True,1,1.79
1225,13412725,within an hour,0.97,1,False,True,True,26,Providencia,-33.43418,-70.60842,Entire home/apt,14,26,5,11,176400,2,30,166,101,22,4.48,4.63,4.33,4.78,4.79,4.88,4.43,True,25,1.66
1226,13416006,within a few hours,1,0.25,False,True,False,4,Santiago,-33.44859,-70.65,Entire home/apt,3,4,1,1,44027,3,30,363,6,0,4.83,5,4.83,5,5,4.83,5,False,2,0.08
1227,13055392,a few days or more,0,1,False,True,True,1,Ñuñoa,-33.45223,-70.61558,Entire home/apt,4,1,3,3,40000,3,30,141,18,1,4.81,4.94,4.88,5,4.94,5,4.88,False,1,0.25
1228,13064771,within an hour,1,1,False,True,True,2,Las Condes,-33.4097,-70.57992,Entire home/apt,3,2,2,2,54593,4,90,328,42,4,4.74,4.86,4.74,4.81,4.83,4.88,4.74,True,1,0.62
1229,13417015,within an hour,0.9,0.94,False,True,True,7,Santiago,-33.44439,-70.63773,Entire home/apt,3,7,1,2,37571,1,30,339,251,48,4.46,4.63,4.19,4.82,4.82,4.75,4.44,True,6,3.55
1230,13428669,a few days or more,0,1,False,True,True,1,Lo Barnechea,-33.33551,-70.29101,Entire home/apt,6,1,2,5,190000,3,30,178,15,1,4.79,4.93,4.79,4.86,4.86,4.93,4.29,False,1,0.21
1231,14236539,Unknown,0,0,False,False,False,1,Ñuñoa,-33.45132,-70.62227,Entire home/apt,3,1,2,2,13043640,2,365,364,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0
1232,13066526,within an hour,1,0.98,True,True,True,1,Las Condes,-33.40063,-70.57378,Entire home/apt,5,1,3,4,96859,2,30,270,167,34,4.88,4.96,4.86,4.96,4.95,4.98,4.88,True,1,2.29
1233,14239281,Unknown,0,1,False,True,True,2,Santiago,-33.4502,-70.64876,Entire home/apt,2,2,1,1,44027,3,30,89,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0
1235,13443126,a few days or more,0,0.5,False,True,False,1,Providencia,-33.43517,-70.6039,Entire home/apt,4,1,2,2,88175,5,90,88,1,0,0,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0.01
1236,13451864,within an hour,1,0.97,True,True,True,7,Las Condes,-33.41444,-70.58582,Entire home/apt,2,7,1,2,49800,2,360,349,136,47,4.72,4.8,4.7,4.9,4.9,4.87,4.74,False,9,1.86
1237,13072273,Unknown,0,0,False,True,False,1,Lo Barnechea,-33.34621,-70.35113,Entire home/apt,10,1,4,10,748457,6,7,359,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0
1240,13453729,within a day,1,0,False,True,False,1,Providencia,-33.4289,-70.61881,Entire home/apt,2,1,1,1,59119,2,120,364,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0
1242,13460447,within a day,0.75,0.8,False,True,True,2,Lo Barnechea,-33.33587,-70.29154,Entire home/apt,8,2,2,5,185714,4,14,26,5,3,4.6,4.8,4.6,5,4.8,4.8,4.6,False,1,0.07
1243,13466880,a few days or more,0,0,False,True,False,1,San Miguel,-33.50669,-70.65946,Entire home/apt,4,1,3,3,70000,1,31,365,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0
1244,14262845,within an hour,1,1,True,True,True,1,Santiago,-33.43474,-70.66578,Entire home/apt,2,1,1,3,17500,7,30,221,98,9,4.63,4.74,4.68,4.89,4.82,4.61,4.74,True,1,1.39
1245,14963355,within an hour,1,1,False,True,True,5,Santiago,-33.4485,-70.64902,Entire home/apt,3,5,2,2,29000,30,30,252,139,1,4.92,4.96,4.84,4.97,4.98,4.8,4.9,True,4,1.98
1246,14263644,Unknown,0,0,False,True,True,2,Las Condes,-33.42529,-70.59147,Entire home/apt,4,2,3,3,100000,7,30,0,1,0,0,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0.02
1247,14265254,within a few hours,1,1,False,True,True,6,Santiago,-33.43225,-70.65833,Entire home/apt,4,6,2,3,37271,1,30,357,51,21,4.69,4.71,4.8,4.76,4.82,4.73,4.61,True,5,0.72
1249,14266064,within a few hours,1,1,False,True,True,6,Santiago,-33.43341,-70.65953,Entire home/apt,4,6,2,3,38759,1,30,331,27,12,4.92,4.92,4.85,5,5,4.88,4.92,True,5,0.38
1250,13480522,within a few hours,0.88,0.09,False,True,True,3,Lo Barnechea,-33.33493,-70.291,Entire home/apt,6,3,2,5,165000,4,30,178,9,0,4.71,5,4.29,5,5,5,4.43,False,1,0.12
1251,13496240,within a day,1,0.29,False,True,True,2,Lo Barnechea,-33.34701,-70.29182,Entire home/apt,9,2,3,8,320000,7,30,357,24,0,4.96,4.88,4.83,4.88,5,4.96,4.58,False,1,0.33
1252,14965882,within an hour,1,1,False,True,True,2,Santiago,-33.43292,-70.65576,Entire home/apt,3,2,1,1,38644,3,30,364,139,18,4.75,4.83,4.74,4.88,4.82,4.6,4.67,True,2,1.99
1253,14993022,within an hour,1,0.97,False,True,True,3,Las Condes,-33.40097,-70.57287,Entire home/apt,5,3,2,3,101262,5,90,279,14,2,4.85,4.77,4.46,4.69,4.77,4.92,4.54,True,3,0.24
1254,14993314,within an hour,1,0.96,False,True,True,8,Santiago,-33.44191,-70.67596,Entire home/apt,2,8,1,1,24900,7,30,172,48,4,4.79,4.88,4.75,5,4.96,4.69,4.83,True,6,1.08
1255,14993634,within an hour,1,0.96,False,True,True,8,Santiago,-33.44191,-70.67596,Entire home/apt,2,8,1,1,19900,3,30,172,34,0,4.74,4.91,4.76,4.91,4.88,4.85,4.79,True,6,0.5
1256,14994064,within a day,0.7,0.5,False,True,False,2,Lo Barnechea,-33.3477,-70.29193,Entire home/apt,11,2,3,9,350000,4,30,66,8,1,5,4.86,5,5,4.86,4.86,4.29,False,2,0.13
1257,14994805,within an hour,1,0.96,True,True,True,0,Santiago,-33.46494,-70.64955,Entire home/apt,5,0,2,8,40286,2,30,72,15,15,4.87,4.93,4.8,5,5,4.8,4.87,False,1,1.92
1258,13513785,within an hour,1,0.96,True,True,True,1,Providencia,-33.42031,-70.61928,Entire home/apt,2,1,1,2,80000,2,30,285,127,34,4.94,4.95,4.88,4.97,5,4.92,4.92,False,1,1.77
1259,14266750,Unknown,0,0,False,True,True,1,Santiago,-33.43931,-70.65777,Entire home/apt,5,1,2,3,35000,2,30,141,8,0,4.63,4.75,4.75,4.88,4.88,4.88,4.75,False,1,0.11
1260,14268306,Unknown,0,0,False,True,True,1,Santiago,-33.44601,-70.63369,Entire home/apt,4,1,3,4,39286,2,30,172,1,0,5,5,1,5,5,5,5,False,1,0.02
1261,15002212,a few days or more,0,0,False,True,True,2,Ñuñoa,-33.44234,-70.58163,Entire home/apt,3,2,2,2,104784,6,30,83,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,True,2,0
1263,14273270,Unknown,0,0,False,True,True,1,Lo Barnechea,-33.29659,-70.2484,Entire home/apt,10,1,4,11,276744,6,30,83,2,0,5,4.5,5,4.5,5,5,5,False,1,0.03
1264,14273999,Unknown,0,0.8,True,True,True,2,Las Condes,-33.42138,-70.58867,Entire home/apt,2,2,1,1,44027,15,30,52,16,2,4.94,4.94,4.81,5,4.88,4.94,4.81,False,1,0.22
1265,13525185,within an hour,1,0.88,False,True,True,8,Santiago,-33.43814,-70.64819,Entire home/apt,2,8,1,1,33000,2,90,334,10,2,4.1,4.4,4.1,4.5,4.9,4.6,4.2,False,3,0.14
1266,15019265,a few days or more,0,0.48,False,True,True,4,Santiago,-33.44622,-70.65171,Entire home/apt,5,4,2,4,62641,1,365,213,6,0,4.67,4.83,4.83,4.83,5,4.83,4.67,True,4,0.09
1267,13534409,a few days or more,0,0,False,True,False,1,Las Condes,-33.39887,-70.57199,Entire home/apt,4,1,1,1,105665,3,30,364,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0
1268,14282232,within a few hours,1,1,False,True,True,6,Santiago,-33.43407,-70.65816,Entire home/apt,4,6,2,3,34514,2,30,351,26,11,4.81,4.85,4.81,4.96,4.96,4.77,4.65,True,5,0.38
1269,14289913,within an hour,1,0.98,True,True,True,21,Lo Barnechea,-33.33257,-70.28855,Entire home/apt,9,21,3,9,310000,2,30,328,26,1,4.96,4.88,4.85,5,5,5,4.88,True,21,0.43
1272,14300745,within an hour,1,0.98,False,True,True,17,Santiago,-33.43908,-70.64581,Entire home/apt,2,17,1,1,37713,3,60,81,168,46,4.61,4.79,4.46,4.85,4.88,4.9,4.68,True,6,2.37
1275,13547311,within a few hours,1,0.82,False,True,True,1,Lo Barnechea,-33.3509,-70.31087,Entire home/apt,8,1,4,8,290000,2,14,129,8,5,4.86,5,5,5,4.86,4.86,4.86,False,1,0.11
1278,13547823,a few days or more,0,0,False,True,True,1,Providencia,-33.42301,-70.61182,Entire home/apt,2,1,1,1,61638,1,30,364,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0
1279,13584849,Unknown,0,0,False,True,True,2,Providencia,-33.42567,-70.60905,Entire home/apt,3,2,1,2,67801,4,30,358,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0
1280,13604664,within an hour,1,0.88,True,True,True,2,La Reina,-33.44038,-70.54649,Entire home/apt,2,2,2,2,42000,7,30,364,6,3,4.5,4.83,4.5,4.83,5,4.83,4.67,False,2,0.09
1281,13633918,within a day,0.5,1,False,True,True,1,Providencia,-33.42824,-70.60823,Entire home/apt,2,1,1,1,45000,2,30,0,7,0,4.83,5,5,5,5,5,5,True,2,0.11
1282,13640026,within a few hours,1,1,False,True,True,5,Lo Barnechea,-33.35197,-70.31298,Entire home/apt,10,5,4,8,747955,4,30,355,6,0,5,5,5,5,5,5,4.6,True,2,0.1
1284,14335119,within a day,0.75,0.55,False,True,True,2,Ñuñoa,-33.45352,-70.59587,Entire home/apt,3,2,2,3,35000,6,30,183,37,1,4.74,4.85,4.44,4.82,4.61,4.94,4.82,False,1,0.57
1286,14342677,within a few hours,0.8,0.77,False,True,True,8,Santiago,-33.44469,-70.65027,Entire home/apt,2,8,1,1,44027,2,30,364,19,0,4.21,4.53,4.37,4.47,4.58,4.68,4.53,False,8,0.27
1287,15066850,within a day,1,0.5,False,True,True,1,Las Condes,-33.42713,-70.5617,Entire home/apt,2,1,1,2,52832,1,20,224,16,1,4.94,5,4.75,5,5,4.88,5,True,1,0.23
1290,13656227,Unknown,0,0,False,True,False,1,Santiago,-33.44219,-70.65824,Entire home/apt,4,1,2,3,45000,2,30,364,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0
1291,13682304,Unknown,0,0,False,True,True,1,Quinta Normal,-33.43708,-70.68039,Entire home/apt,6,1,3,3,40000,60,60,364,2,0,4,5,3,5,5,5,4,True,1,0.03
1292,13696967,within a few hours,1,1,False,True,True,5,Lo Barnechea,-33.35117,-70.31285,Entire home/apt,10,5,4,8,726004,3,30,355,3,1,4,4,4.33,5,3.67,4.67,3.67,True,2,0.05
1294,15074546,within an hour,1,0.98,False,True,True,7,Santiago,-33.4376,-70.65533,Entire home/apt,2,7,1,1,24000,3,5,118,152,21,4.81,4.92,4.72,4.96,4.95,4.84,4.8,True,5,2.19
1296,14403515,Unknown,0,0,False,True,False,1,Las Condes,-33.41661,-70.59581,Entire home/apt,3,1,1,1,40000,2,30,0,47,0,4.87,5,4.83,4.93,5,5,4.77,False,1,0.68
1297,15085796,within a day,0.5,1,False,True,False,2,Vitacura,-33.40608,-70.59578,Entire home/apt,4,2,2,2,170000,3,30,365,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,True,1,0
1298,15116009,within an hour,0.6,0.56,False,True,False,1,Las Condes,-33.40348,-70.50394,Entire home/apt,8,1,4,7,150000,7,30,234,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,True,1,0
1299,14416616,Unknown,0,1,False,True,True,1,Providencia,-33.43158,-70.62392,Entire home/apt,3,1,2,2,40000,15,30,81,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0
1300,13769669,within an hour,1,0.87,True,True,True,1,Estación Central,-33.45613,-70.70026,Entire home/apt,5,1,2,4,61638,3,60,41,12,4,4.91,5,5,5,5,5,5,False,1,0.17
1301,15148878,within a few hours,1,0.92,False,True,True,1,Santiago,-33.44549,-70.63952,Entire home/apt,3,1,2,3,32857,3,30,0,7,5,3.33,3.17,3.33,4,3.67,4,3.83,True,1,0.13
1303,13800268,within a few hours,0.83,0.25,False,True,True,1,La Florida,-33.52084,-70.55668,Entire home/apt,4,1,2,0,25286,3,30,163,9,1,4.33,4.78,4.11,4.67,4.89,4.78,4.33,False,1,0.15
1304,13800727,Unknown,0,0.67,False,True,True,1,Las Condes,-33.41661,-70.6022,Entire home/apt,3,1,1,2,52832,2,30,356,8,3,5,5,4.75,5,5,5,4.75,False,1,0.11
1307,15161230,within an hour,1,1,True,True,True,2,Santiago,-33.44148,-70.63498,Entire home/apt,4,2,2,2,66040,2,200,293,200,26,4.85,4.9,4.84,4.94,4.96,4.82,4.8,False,2,2.91
1309,13803296,Unknown,0,0,False,True,True,1,Lo Barnechea,-33.29936,-70.24911,Entire home/apt,8,1,4,7,311429,2,30,94,2,0,5,5,5,5,5,5,4,False,1,0.03
1310,13803753,within a day,0.8,0,False,True,True,0,Providencia,-33.42622,-70.6046,Entire home/apt,2,0,1,0,23000,30,362,319,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0
1312,15178226,within a few hours,1,0.93,False,True,True,2,Cerrillos,-33.4958,-70.72535,Entire home/apt,4,2,2,3,26487,6,30,79,19,2,5,5,4.89,5,5,4.42,5,False,1,0.28
1314,15180332,within an hour,1,0.99,True,True,True,11,Providencia,-33.42563,-70.61237,Entire home/apt,2,11,1,1,44027,5,30,131,154,30,4.9,4.93,4.78,4.98,4.94,4.97,4.76,False,1,2.21
1315,13876931,within an hour,1,0.99,True,True,True,3,Santiago,-33.43927,-70.64053,Entire home/apt,3,3,1,2,39429,3,30,79,181,30,4.88,4.97,4.83,4.98,4.97,4.98,4.89,True,3,2.52
1319,14470671,within a few hours,1,0.57,False,True,True,2,Providencia,-33.43382,-70.61618,Entire home/apt,3,2,2,2,51429,3,150,0,38,6,4.95,4.92,5,4.86,4.95,4.89,4.89,False,1,0.53
1320,14482971,within an hour,0.89,0.8,False,True,True,1,Providencia,-33.44841,-70.62897,Entire home/apt,2,1,2,1,20000,3,120,302,3,0,5,5,5,5,4.5,5,5,False,1,0.05
1322,14506529,a few days or more,0.25,0.75,False,True,True,4,Lo Barnechea,-33.34993,-70.29591,Entire home/apt,8,4,3,8,532725,3,30,365,2,0,4,4,5,5,4,5,4,True,4,0.03
1323,13912809,within an hour,1,0.88,False,True,True,8,Santiago,-33.43598,-70.64739,Entire home/apt,6,8,2,5,70000,3,30,334,3,0,3.67,3,4,5,4.67,5,3.67,False,3,0.04
1324,15190225,within an hour,1,0.96,False,True,True,1,Santiago,-33.43657,-70.64502,Entire home/apt,3,1,2,2,50143,3,60,236,82,9,4.87,4.96,4.93,4.94,4.99,4.99,4.85,False,2,1.2
1326,14523325,within an hour,0.9,0.94,False,True,True,7,Santiago,-33.44641,-70.63851,Entire home/apt,4,7,1,1,37000,1,30,264,74,1,4.52,4.74,4.27,4.74,4.78,4.86,4.44,False,6,1.09
1327,14535166,within an hour,1,0.17,False,True,True,4,Santiago,-33.4489,-70.64204,Entire home/apt,2,4,1,1,35000,90,30,242,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,4,0
1328,14545585,Unknown,0,0,False,True,False,3,Santiago,-33.46018,-70.62982,Entire home/apt,2,3,1,1,20000,60,180,172,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,2,0
1329,15191458,within a day,1,0.13,False,True,False,1,Ñuñoa,-33.45233,-70.57888,Entire home/apt,4,1,2,3,58000,7,30,296,5,0,5,5,5,5,5,5,4.8,False,1,0.08
1330,15192454,a few days or more,0,0,False,True,True,1,Ñuñoa,-33.45117,-70.62181,Entire home/apt,3,1,3,2,61638,1,30,365,1,0,4,5,5,5,5,5,5,False,1,0.01
1331,13943898,within an hour,1,1,True,True,True,6,Providencia,-33.42256,-70.60659,Entire home/apt,4,6,1,2,52438,3,365,149,4,58,4.84,4.91,4.81,4.96,4.89,4.98,4.8,True,7,4.68
1332,13944049,Unknown,0,0,False,True,False,1,Santiago,-33.43637,-70.64658,Entire home/apt,3,1,1,3,175000,1,30,90,5,0,3.5,4,3.5,5,5,5,3.5,False,1,0.07
