id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,Private room_type,accommodates,bathroom_text,bedrooms,beds,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month
2242397,within a few hours,1.00,0.90,False,3,True,True,Lagoa,-22.96188,-43.20795,Entire home/apt,10,2,4,4,$680.00,3,1125,309,12,8,4.83,4.67,4.67,5,5,4.5,4.83,False,1,0.12
6.42E+17,within a few hours,0.80,0.09,False,3,True,True,Gávea,-22.97553,-43.22815,Private room,1,1,1,1,$98.00,30,365,199,0,0,,,,,,,,False,5,
5.65E+17,within a day,0.60,1.00,False,1,True,True,Barra da Tijuca,-23.00854,-43.34267,Entire home/apt,6,1,1,2,$480.00,1,365,359,0,0,,,,,,,,True,1,
3256243,within an hour,1.00,0.97,True,2,True,False,Glória,-22.92058,-43.17742,Entire home/apt,4,1,1,2,$135.00,2,1125,357,42,20,4.81,4.9,4.88,4.9,4.86,4.88,4.76,True,2,1.06
50390755,within an hour,0.83,0.82,False,19,True,True,Barra da Tijuca,-23.0098,-43.34392,Entire home/apt,7,3,3,5,"$1,100.00",3,1125,354,1,1,3,2,2,3,5,5,3,False,13,0.09
1939328,within a few hours,1.00,0.75,False,3,True,False,Urca,-22.95235,-43.16758,Entire home/apt,6,1,2,2,$230.00,1,90,101,2,0,4.5,4.5,4.5,5,5,5,4.5,False,3,0.02
46443827,unknown,0.00,0.33,False,1,True,True,Catete,-22.9278,-43.17909,Entire home/apt,12,3.5,4,6,"$1,299.00",3,3,89,0,0,,,,,,,,True,1,
10598125,a few days or more,0.00,0.00,False,1,True,False,Centro,-22.9078,-43.17247,Entire home/apt,8,3,3,3,"$10,325.00",1,1125,365,0,0,,,,,,,,False,1,
52421323,within an hour,1.00,0.99,True,11,True,True,Botafogo,-22.95234,-43.18208,Private room,1,1,1,1,$60.00,1,1125,326,25,25,4.88,5,4.84,5,4.92,5,4.96,True,10,2.94
6.38E+17,within a few hours,0.83,0.50,False,3,True,False,Lagoa,-22.96207,-43.20193,Entire home/apt,3,2,2,2,$140.00,15,30,49,0,0,,,,,,,,False,1,
22322720,within a few hours,0.82,0.50,False,2,True,True,Barra da Tijuca,-23.0066,-43.4314,Entire home/apt,6,1,2,5,$229.00,5,1125,39,46,6,4.53,4.6,4.3,4.91,4.88,4.81,4.47,False,3,0.84
1530240,within a day,1.00,0.50,False,1,True,True,Jacarepaguá,-22.96927,-43.39791,Entire home/apt,2,1,2,3,$400.00,10,180,160,1,1,4,5,5,5,5,5,5,False,1,0.18
2715666,within an hour,1.00,1.00,False,2,True,True,Catete,-22.92507,-43.17824,Entire home/apt,2,1,1,1,$119.00,10,1125,60,11,1,5,5,4.91,5,4.91,4.91,4.73,False,2,0.15
39974124,within an hour,1.00,1.00,False,2,True,True,Copacabana,-22.9639,-43.1917,Entire home/apt,5,2,2,2,$493.00,4,180,32,28,10,4.96,4.96,4.82,5,4.96,4.71,4.93,True,1,0.93
11671933,within a day,1.00,0.67,False,3,True,True,Barra da Tijuca,-23.00981,-43.34538,Entire home/apt,3,1,1,3,$440.00,1,1125,356,5,2,5,5,5,5,5,5,4.5,False,1,0.07
49363933,within a few hours,0.92,0.54,False,78,True,True,Leblon,-22.98541,-43.23451,Entire home/apt,6,1.5,2,3,"$1,725.00",1,365,50,0,0,,,,,,,,False,71,
43236463,within a few hours,0.82,1.00,False,0,True,True,Barra da Tijuca,-23.00962,-43.3333,Entire home/apt,2,1,1,1,$250.00,3,1125,64,102,45,4.84,4.92,4.81,4.96,4.91,5,4.83,True,1,3.96
53732741,within an hour,1.00,1.00,True,1,True,True,Botafogo,-22.948,-43.18197,Entire home/apt,5,1,2,2,$197.00,2,30,344,13,13,5,4.92,5,5,5,5,4.92,True,1,2.28
42704882,within a day,1.00,0.00,False,0,True,True,Camorim,-22.97593,-43.41554,Private room,2,1,1,1,"$1,000.00",10,1125,165,0,0,,,,,,,,False,1,
14283122,unknown,0.00,1.00,False,1,True,True,Barra da Tijuca,-23.00571,-43.43017,Entire home/apt,4,1,2,4,$400.00,2,60,47,63,1,5,5,4.95,4.98,5,4.86,4.89,True,1,0.88
8151945,within an hour,1.00,1.00,True,3,True,True,Catete,-22.92608,-43.18237,Private room,2,1,1,4,$57.00,1,1125,220,25,7,4.76,4.84,4.56,4.92,4.96,4.56,4.96,True,3,0.32
5.67E+17,within a day,0.50,0.50,False,0,True,True,Botafogo,-22.95416,-43.19488,Entire home/apt,2,2,2,1,$340.00,1,1125,362,1,1,5,5,5,5,5,4,4,False,1,0.29
53373125,within an hour,1.00,1.00,False,45,True,True,Copacabana,-22.984491,-43.189919,Entire home/apt,9,2.5,3,6,"$1,867.00",1,365,163,2,2,5,5,5,5,4.5,5,3.5,True,53,0.92
36449339,within an hour,1.00,0.93,False,1,True,False,Botafogo,-22.95238,-43.18714,Entire home/apt,4,1,1,2,$305.00,4,8,83,22,11,5,5,4.91,5,5,4.95,5,True,1,0.62
23148356,within a few hours,1.00,0.50,False,1,True,False,Catete,-22.92479,-43.18141,Entire home/apt,4,1,1,3,$200.00,3,15,53,7,0,5,5,5,5,5,4.83,5,True,1,0.14
13232050,a few days or more,0.00,0.00,False,1,True,False,Humaitá,-22.95554,-43.20067,Entire home/apt,3,1,1,2,$459.00,7,30,362,0,0,,,,,,,,True,1,
6.44E+17,within a few hours,0.80,1.00,False,0,True,True,Camorim,-22.98463,-43.41633,Entire home/apt,6,4,3,4,"$1,600.00",1,365,356,0,0,,,,,,,,False,1,
54031165,within an hour,0.90,0.56,False,2,True,False,Grajaú,-22.92027,-43.2553,Entire home/apt,4,2,2,3,$400.00,3,365,365,0,0,,,,,,,,False,1,
6.43E+17,within a day,1.00,1.00,False,0,True,True,Flamengo,-22.94074772,-43.17609425,Entire home/apt,5,1.5,2,3,$130.00,2,365,137,0,0,,,,,,,,True,1,
54060354,within a day,0.57,1.00,False,1,False,True,Centro,-22.91411,-43.17819,Entire home/apt,4,1,1,2,$350.00,1,365,365,1,1,5,5,5,5,5,5,5,True,1,0.51
47329974,within an hour,1.00,0.78,False,0,True,True,Flamengo,-22.927181,-43.175301,Entire home/apt,4,1,,2,$210.00,1,30,361,4,4,5,5,5,5,5,5,4.5,True,1,0.42
14702433,within an hour,1.00,0.00,False,2,True,False,Copacabana,-22.97135,-43.19092,Private room,2,1,1,1,$120.00,1,30,24,2,0,5,5,5,5,5,5,5,False,2,0.04
16895335,within an hour,1.00,1.00,True,1,True,True,Ipanema,-22.98404,-43.21439,Entire home/apt,4,1,1,3,$304.00,1,30,233,145,21,4.93,4.97,4.88,4.97,5,4.97,4.86,True,1,2.24
37007304,within a day,1.00,1.00,False,0,True,True,Gávea,-22.97729,-43.23134,Private room,2,1,1,1,$200.00,1,3,362,3,0,4.67,4.67,4.33,5,5,5,4.33,False,1,0.09
40300122,within a day,1.00,1.00,False,0,True,False,Copacabana,-22.98577,-43.19023,Entire home/apt,4,3.5,2,2,$999.00,4,9,83,1,1,5,5,5,5,5,5,5,False,1,0.27
14253743,unknown,0.00,0.00,False,1,True,False,Laranjeiras,-22.93615,-43.19029,Entire home/apt,4,1,,2,$371.00,7,1125,364,0,0,,,,,,,,False,1,
45328605,within an hour,0.89,0.93,False,4,True,True,Flamengo,-22.92621,-43.17401,Private room,3,1,1,2,$250.00,2,1125,352,3,1,4.67,4.67,5,5,4.33,5,4.67,True,2,0.16
41319831,within an hour,1.00,1.00,False,0,True,True,Recreio dos Bandeirantes,-23.02869,-43.47061,Entire home/apt,2,1,,1,$160.00,3,60,335,41,15,4.98,4.9,4.98,5,5,4.88,4.83,False,1,1.38
32033658,within an hour,0.90,0.85,False,1,True,True,Botafogo,-22.94362,-43.18909,Entire home/apt,8,2.5,4,5,$600.00,3,100,74,26,11,4.27,4.54,4.19,4.85,4.85,4.69,4.35,False,1,0.78
6.17E+17,within an hour,1.00,1.00,False,0,True,True,Botafogo,-22.95087,-43.17656,Entire home/apt,4,2,2,2,$416.00,4,1125,218,2,2,5,5,5,5,5,5,5,True,1,2
19490473,within an hour,1.00,1.00,False,2,True,True,Santa Teresa,-22.91988,-43.18557,Entire home/apt,15,4,7,10,$895.00,3,1125,269,96,16,4.58,4.71,4.36,4.91,4.85,4.78,4.58,True,1,1.67
52318980,within a day,1.00,0.56,False,2,True,True,Botafogo,-22.95573,-43.19611,Entire home/apt,3,2,1,1,$269.00,4,90,176,1,1,4,5,3,5,5,5,5,False,1,0.14
14294990,a few days or more,0.00,1.00,False,1,True,False,Catete,-22.929,-43.17903,Entire home/apt,4,1,2,2,$450.00,2,7,365,8,2,5,5,5,5,5,5,4.88,False,1,0.12
12223628,within an hour,1.00,0.87,True,2,True,True,Barra da Tijuca,-23.01394,-43.30301,Entire home/apt,8,3.5,4,5,"$2,000.00",3,1125,89,30,9,4.93,4.9,4.83,5,5,5,4.7,False,1,0.44
5.79E+17,within a day,0.70,0.90,False,1,True,True,Centro,-22.9116,-43.18115,Entire home/apt,2,1,1,1,$260.00,1,365,365,1,1,1,1,1,1,1,1,1,False,1,0.3
231105,within an hour,0.94,1.00,True,2,True,True,Jacarepaguá,-22.969053,-43.388355,Entire home/apt,3,1,1,1,$163.00,3,90,99,88,21,4.86,4.95,4.93,4.89,4.98,4.87,4.77,False,4,0.83
39925276,within a day,0.70,0.67,False,1,True,True,Botafogo,-22.94342,-43.18482,Entire home/apt,5,1.5,3,4,$325.00,2,1125,262,25,16,4.84,4.76,4.84,4.8,4.84,4.92,4.72,False,1,0.83
42170060,within an hour,1.00,1.00,False,0,True,False,Centro,-22.91605,-43.17775,Entire home/apt,5,1,1,1,$485.00,4,15,176,1,0,5,5,5,5,5,5,5,True,1,0.04
5.51E+17,a few days or more,0.00,1.00,False,0,True,True,Catete,-22.93096,-43.17905,Entire home/apt,4,1,1,1,$180.00,5,365,365,0,0,,,,,,,,True,1,
40275734,within an hour,1.00,0.67,False,0,True,True,Ipanema,-22.98535,-43.21463,Entire home/apt,3,2,1,1,$700.00,5,30,178,1,1,5,5,5,5,5,5,5,False,1,0.18
14106976,unknown,0.00,0.00,False,1,True,True,Jacarepaguá,-22.96901,-43.39773,Entire home/apt,2,1,1,1,$700.00,15,1125,364,0,0,,,,,,,,False,1,
48324506,within an hour,0.92,0.98,False,3,True,False,Recreio dos Bandeirantes,-23.02869,-43.47294,Entire home/apt,3,1,1,2,$100.00,2,1125,69,19,16,4.42,4.63,4.74,4.89,4.95,4.89,4.47,True,1,1.44
15884199,within a few hours,1.00,0.83,True,2,True,True,Botafogo,-22.94666,-43.18273,Entire home/apt,2,1,1,1,$180.00,5,1125,130,17,2,4.76,5,4.65,5,5,5,5,True,2,0.25
13814100,unknown,0.00,0.00,False,1,True,True,Laranjeiras,-22.92993,-43.18924,Entire home/apt,4,2.5,3,3,$620.00,5,30,363,0,0,,,,,,,,True,1,
27987362,within an hour,0.97,0.79,True,245,True,True,Laranjeiras,-22.93421,-43.18247,Entire home/apt,5,2,2,4,$288.00,3,1125,171,3,0,5,5,5,5,5,5,4.67,False,184,0.09
2730307,unknown,0.00,0.00,False,2,True,False,Barra da Tijuca,-23.00833,-43.32115,Entire home/apt,6,2.5,4,6,"$1,500.00",3,1125,179,0,0,,,,,,,,False,2,
39412325,within a day,0.90,0.67,True,1,True,True,Botafogo,-22.94883,-43.19203,Entire home/apt,5,2,2,2,$500.00,2,14,173,13,7,4.85,4.69,4.85,4.92,5,4.92,4.69,False,3,0.43
47357160,within a few hours,1.00,1.00,False,0,True,True,Camorim,-22.98349,-43.4153,Entire home/apt,2,1,1,1,$150.00,20,365,109,1,1,5,5,5,5,5,5,5,True,2,0.09
1433695,unknown,0.00,0.00,False,2,True,True,Laranjeiras,-22.93043,-43.18897,Entire home/apt,4,1,2,1,$480.00,2,90,365,3,0,5,5,4.33,4.67,5,5,5,False,1,0.07
53627138,within an hour,0.90,1.00,False,0,True,True,Laranjeiras,-22.93858,-43.19424,Entire home/apt,7,2.5,3,4,$650.00,2,1125,253,8,8,5,4.88,5,5,5,5,4.88,True,2,1.41
41792443,within an hour,1.00,1.00,False,2,True,True,Jacarepaguá,-22.974834,-43.414345,Private room,2,1,1,1,$199.00,2,1125,227,8,8,4.38,4.25,4,4.5,4.38,4.5,4.75,True,13,0.7
2769267,unknown,0.00,0.00,False,1,True,False,Copacabana,-22.96295,-43.1794,Entire home/apt,6,3,3,6,"$1,500.00",1,1125,365,0,0,,,,,,,,False,1,
13112684,unknown,0.00,0.00,False,1,True,True,Gávea,-22.97604,-43.22745,Entire home/apt,5,3,3,4,"$2,065.00",5,30,358,1,0,0,,,,,,,False,1,0.03
5.47E+17,within a day,0.80,0.50,False,1,True,False,Glória,-22.91814,-43.17711,Entire home/apt,2,1,,1,$150.00,2,365,358,1,1,5,5,5,5,5,5,5,False,1,0.27
1043051,unknown,0.00,0.00,False,1,True,False,Leblon,-22.98125,-43.2251,Entire home/apt,4,,2,,"$3,000.00",1,1125,365,0,0,,,,,,,,False,1,
4667913,within a few hours,1.00,0.00,False,1,True,False,Leblon,-22.98091,-43.22539,Entire home/apt,4,1.5,2,4,"$1,100.00",3,3,365,0,0,,,,,,,,False,2,
6.07E+17,within a few hours,0.80,1.00,False,0,True,True,Centro,-22.9117,-43.18411,Entire home/apt,2,1,1,1,$250.00,3,365,360,0,0,,,,,,,,True,1,
17023244,within a day,0.50,0.00,False,2,True,True,Santa Teresa,-22.91674,-43.17802,Private room,2,1.5,1,1,$170.00,4,90,357,11,0,4.82,4.91,4.64,5,5,4.73,4.91,False,2,0.23
32574376,within an hour,1.00,1.00,True,1,True,False,Leblon,-22.98203,-43.21538,Entire home/apt,2,1,,1,$219.00,5,1125,253,17,7,4.35,4.53,4.71,4.94,4.76,4.53,4.24,True,1,0.42
32439599,unknown,0.00,0.00,False,2,True,False,Copacabana,-22.9662,-43.19033,Entire home/apt,4,1,1,1,"$1,020.00",1,10,87,0,0,,,,,,,,False,2,
40805521,within a day,0.70,0.17,False,2,True,True,Humaitá,-22.955996,-43.198902,Entire home/apt,4,1.5,2,2,$420.00,4,1125,364,1,1,5,5,5,5,5,5,5,False,1,0.18
1755721,unknown,0.00,0.00,False,1,True,False,Botafogo,-22.9509,-43.18584,Entire home/apt,6,3,3,6,$857.00,6,30,365,3,0,5,5,5,5,5,5,5,True,1,0.03
9744439,within a few hours,0.96,0.78,True,15,True,True,Santa Teresa,-22.91573,-43.18465,Entire home/apt,15,6,6,11,"$1,493.00",2,360,127,19,10,4.89,4.89,4.84,5,4.95,4.84,4.58,False,10,0.95
730658,within a day,1.00,0.91,False,0,True,True,Santa Teresa,-22.93915,-43.2079,Private room,3,1,1,2,$140.00,2,1125,361,77,5,4.79,4.79,4.45,4.91,4.87,4.47,4.64,False,2,0.66
16890517,within an hour,1.00,1.00,False,1,True,False,Barra da Tijuca,-23.00991,-43.42956,Entire home/apt,4,1.5,2,3,$486.00,2,16,79,14,3,4.54,4.92,4.77,5,5,4.77,4.69,True,1,0.21
11843735,within a day,0.58,0.85,False,1,True,True,Recreio dos Bandeirantes,-23.02926,-43.47618,Entire home/apt,4,1,1,2,$364.00,3,30,305,57,19,4.73,4.82,4.61,4.86,4.82,4.93,4.52,False,1,0.75
361568,within a day,0.50,0.05,False,3,True,True,Barra da Tijuca,-23.01524,-43.30342,Entire home/apt,2,1.5,1,1,$500.00,3,30,171,6,0,4.8,5,4.4,5,5,5,4.6,False,2,0.07
13253618,unknown,0.00,1.00,False,1,True,False,Cosme Velho,-22.94247,-43.19919,Entire home/apt,3,2,1,1,$250.00,7,30,87,1,0,5,5,5,5,5,5,5,True,1,0.03
47973720,within a day,1.00,1.00,False,0,True,False,Copacabana,-22.96607,-43.18839,Entire home/apt,5,2,3,3,$410.00,7,90,352,4,4,5,5,5,5,5,5,5,False,1,0.47
1844920,a few days or more,0.20,1.00,False,2,True,True,Botafogo,-22.95461,-43.17975,Entire home/apt,12,3,4,9,$900.00,4,1125,358,8,0,4.13,4.25,4,4.38,4.63,4.88,3.88,False,1,0.08
41059620,within an hour,1.00,1.00,True,1,True,True,Botafogo,-22.94915,-43.18352,Entire home/apt,2,1,,1,$100.00,6,1125,353,35,17,4.94,4.94,4.94,4.94,5,4.89,4.66,True,1,1.16
54335110,within an hour,0.80,0.50,False,3,True,True,Catete,-22.9292,-43.17953,Entire home/apt,2,1,1,1,$198.00,1,365,171,5,5,3.6,4,3,4.8,4.8,4.4,4,False,2,1.01
6.12E+17,within a few hours,0.67,0.00,False,0,True,True,Copacabana,-22.967314,-43.190437,Private room,1,1.5,1,1,$108.00,2,1125,87,0,0,,,,,,,,True,1,
52981486,within an hour,1.00,0.93,False,9,True,True,Leblon,-22.98044,-43.22355,Entire home/apt,2,1,1,1,$329.00,5,1125,342,7,7,4.86,5,5,4.86,5,5,4.71,True,69,1.01
31083740,unknown,0.00,0.00,False,3,True,False,Laranjeiras,-22.937,-43.193,Private room,2,1,1,2,$300.00,2,10,363,0,0,,,,,,,,False,3,
14116311,a few days or more,0.00,0.00,False,1,True,False,Jacarepaguá,-22.96953,-43.38411,Entire home/apt,4,2,2,2,"$2,581.00",1,1125,334,0,0,,,,,,,,False,1,
52239841,within a day,1.00,1.00,False,0,True,True,Barra da Tijuca,-23.01566,-43.30472,Entire home/apt,6,2,2,3,"$1,250.00",2,30,108,8,8,5,4.88,4.88,5,5,5,4.88,False,1,1.54
10985535,within a few hours,1.00,0.75,False,2,True,True,Botafogo,-22.946476,-43.185589,Entire home/apt,4,2,2,3,$500.00,3,1125,353,9,2,4.89,4.56,5,5,4.89,4.89,4.44,False,1,0.13
52407564,within an hour,1.00,0.58,True,27,True,True,Copacabana,-22.98526,-43.18988,Entire home/apt,4,1,1,1,$200.00,3,90,325,0,0,,,,,,,,False,27,
39772343,unknown,0.00,1.00,False,0,True,True,Humaitá,-22.956,-43.19791,Entire home/apt,6,1.5,3,3,$800.00,5,1125,83,3,1,4.33,5,4.33,5,5,5,5,False,1,0.1
47573961,within an hour,1.00,1.00,True,1,True,True,Camorim,-22.97545,-43.41472,Entire home/apt,2,1,1,1,$173.00,2,90,107,13,7,4.77,4.92,3.92,4.92,4.69,4.69,4.69,True,2,0.75
54157711,within a few hours,1.00,0.83,False,518,True,True,Centro,-22.91392,-43.18557,Entire home/apt,4,1,1,2,$106.00,1,365,340,1,1,5,5,5,5,5,3,4,False,27,0.2
2026716,a few days or more,0.00,0.00,False,1,True,True,Botafogo,-22.9478,-43.18248,Entire home/apt,3,1,1,1,$210.00,3,30,0,0,0,,,,,,,,False,1,
13988873,within a few hours,1.00,1.00,False,1,True,False,Leblon,-22.98646,-43.21825,Entire home/apt,5,3,2,4,$890.00,3,1125,362,9,3,4.89,5,5,5,5,5,4.56,False,1,0.17
5.65E+17,within a few hours,0.90,1.00,False,0,True,True,Centro,-22.9162,-43.17703,Entire home/apt,6,1,2,3,$100.00,2,365,309,1,1,5,5,5,5,5,5,5,False,1,0.26
1123867,within an hour,1.00,0.90,False,2,True,False,Glória,-22.92176,-43.17322,Entire home/apt,5,2,3,5,$450.00,4,1125,165,13,4,4.85,4.85,4.69,5,5,5,4.85,False,2,0.15
41719863,within an hour,1.00,1.00,False,4,True,True,Catete,-22.92515,-43.17791,Entire home/apt,3,1,,2,$190.00,1,500,355,4,3,5,4.75,4.5,5,5,5,4.75,True,3,0.14
46298724,within a few hours,0.92,0.54,False,78,True,True,Lagoa,-22.96426,-43.19837,Entire home/apt,14,4,6,12,"$3,680.00",3,365,102,0,0,,,,,,,,False,71,
5.52E+17,unknown,0.00,1.00,False,2,True,True,Santa Teresa,-22.91822,-43.19154,Private room,2,1,1,1,$93.00,3,30,90,0,0,,,,,,,,True,2,
46692991,within an hour,1.00,0.98,True,1,True,True,Recreio dos Bandeirantes,-23.02911,-43.47328,Entire home/apt,4,1,,2,$121.00,2,1125,73,35,21,4.74,4.8,4.6,4.97,5,4.83,4.8,True,1,1.92
53051384,within an hour,1.00,1.00,False,3,True,True,Leblon,-22.98036,-43.21917,Entire home/apt,5,2,3,4,"$1,200.00",3,365,168,1,1,5,5,5,5,5,5,4,False,2,0.2
13447682,within a day,0.67,0.86,False,2,True,False,Santa Teresa,-22.9238,-43.18874,Private room,2,1,1,1,$100.00,1,1125,364,24,4,5,4.96,4.92,5,5,4.75,5,True,2,0.37
34080039,within an hour,0.87,0.90,False,21,True,True,Recreio dos Bandeirantes,-23.03054,-43.47603,Entire home/apt,4,1,1,1,$379.00,2,90,56,27,16,4.52,4.81,4.33,5,4.67,4.96,4.44,False,16,0.81
9475980,within a day,0.57,0.40,False,1,True,True,Jacarepaguá,-22.97083,-43.39177,Entire home/apt,5,2,2,3,"$1,000.00",5,1125,354,4,0,4.5,4.5,4.5,4.5,4.5,5,4.5,False,1,0.06
53962292,within an hour,1.00,0.98,False,7,True,True,Santa Teresa,-22.91557,-43.18288,Shared room,13,2.5,1,14,$62.00,1,1125,358,9,9,4.89,4.89,4.22,4.67,4.78,5,5,True,6,1.55
30143432,a few days or more,0.40,0.61,False,2,True,False,Barra da Tijuca,-23.00959,-43.42909,Private room,2,1,1,1,$140.00,1,1125,175,2,0,5,5,4,5,5,5,5,False,2,0.06
46074260,within an hour,1.00,0.95,True,1,True,True,Rio Comprido,-22.92902,-43.2082,Entire home/apt,4,1.5,1,2,$84.00,2,1125,171,12,12,4.67,4.75,4.5,4.67,4.5,4.67,4.83,True,1,1.64
11394024,within a day,1.00,1.00,False,1,True,False,Jacarepaguá,-22.97097,-43.39341,Entire home/apt,6,2,2,3,$800.00,1,1125,350,9,0,4.78,5,4.67,4.89,4.78,5,4.78,True,1,0.16
6.10E+17,within an hour,1.00,1.00,False,1,True,True,Santa Teresa,-22.92405,-43.18982,Private room,2,1,1,1,$321.00,1,365,343,0,0,,,,,,,,True,10,
6266367,within a few hours,0.90,0.89,True,2,True,True,Barra da Tijuca,-23.0124,-43.30578,Entire home/apt,6,2.5,3,4,"$1,300.00",3,1125,285,10,4,4.56,4.67,4,4.89,5,5,4.44,False,2,0.14
51557344,within an hour,0.99,0.99,False,75,True,True,Copacabana,-22.97112,-43.19298,Entire home/apt,4,1,1,3,$232.00,1,1125,352,7,7,4.71,5,4.43,5,4.71,5,5,True,47,0.72
54004312,within a few hours,1.00,0.64,False,0,True,True,Recreio dos Bandeirantes,-23.02949,-43.47249,Entire home/apt,3,1,1,2,$145.00,3,30,161,6,6,5,5,5,5,5,4.83,5,False,1,1.08
17591515,within a few hours,1.00,0.88,True,2,True,True,Botafogo,-22.94411,-43.18183,Entire home/apt,4,1,1,4,$145.00,14,365,144,27,0,4.89,4.89,4.67,4.96,5,5,4.67,False,2,0.5
23083428,within an hour,1.00,1.00,False,1,True,True,Barra da Tijuca,-23.00731,-43.34594,Entire home/apt,4,2,2,3,$430.00,4,30,57,6,2,4.67,5,4.5,4.67,5,5,4.5,False,1,0.15
7770078,within an hour,1.00,0.92,True,2,True,True,Ipanema,-22.979851,-43.201061,Private room,2,1,1,1,$180.00,2,10,50,260,16,4.91,4.95,4.92,4.97,4.98,4.96,4.91,False,2,3.16
52731321,within a day,0.60,0.80,False,1,True,True,Copacabana,-22.96477,-43.1901,Entire home/apt,4,1,1,3,$168.00,1,120,21,7,7,4.14,4.57,3.71,4.86,4.86,4.57,4.71,False,1,0.9
50933184,within a day,0.75,0.33,False,1,True,True,Santa Teresa,-22.9156,-43.18675,Entire home/apt,1,1,,2,$87.00,1,365,320,0,0,,,,,,,,False,1,
11550406,within a day,0.50,0.44,True,1,True,True,Tijuca,-22.92389,-43.23119,Entire home/apt,2,1,,1,$110.00,7,1125,250,4,1,4.75,5,5,5,4.5,5,4.5,False,1,0.1
46220190,within an hour,1.00,0.67,False,1,True,False,Copacabana,-22.96377,-43.19095,Entire home/apt,4,1.5,2,3,$165.00,1,1125,300,27,25,4.74,4.74,4.56,4.78,4.78,4.93,4.81,False,1,1.51
14030532,within a day,0.86,0.78,False,6,True,True,Botafogo,-22.95316,-43.1736,Shared room,8,2,1,4,$100.00,5,30,352,2,1,5,5,5,5,5,5,5,False,6,0.07
13979701,within an hour,1.00,0.50,False,1,True,True,Ipanema,-22.98435,-43.21474,Entire home/apt,2,1,1,1,$275.00,2,20,99,2,0,5,5,4.5,5,5,4.5,5,False,1,0.03
42297171,within an hour,1.00,0.97,True,2,True,True,Tijuca,-22.923111,-43.235126,Private room,2,1,1,1,$89.00,1,15,48,20,15,5,5,5,5,5,5,5,True,1,0.71
53715226,within a day,0.67,0.00,False,0,True,False,Centro,-22.91256,-43.18251,Entire home/apt,4,1,2,3,$700.00,2,7,332,0,0,,,,,,,,False,1,
6.15E+17,within an hour,1.00,1.00,False,0,True,False,Botafogo,-22.949663,-43.18153,Entire home/apt,2,1,1,1,$200.00,2,7,71,0,0,,,,,,,,True,1,
22482781,a few days or more,0.00,0.20,False,2,True,True,Santa Teresa,-22.92205,-43.18196,Shared room,2,1,1,,$99.00,4,1125,363,2,1,5,5,5,5,5,5,5,False,1,0.07
42391514,within an hour,1.00,0.64,False,4,True,True,Santa Teresa,-22.9179,-43.18422,Entire home/apt,2,1,1,1,$129.00,7,1125,143,2,0,5,5,4.5,5,5,4,4,False,4,0.07
5.14E+17,within a day,0.78,0.40,False,0,True,True,Barra da Tijuca,-23.00953,-43.34612,Entire home/apt,4,1,1,1,$550.00,1,365,358,0,0,,,,,,,,True,1,
12865404,within a few hours,1.00,1.00,False,3,True,True,Ipanema,-22.9781,-43.19723,Private room,2,1.5,1,1,$214.00,2,1125,154,5,1,4.8,4.8,4.8,4.8,4.6,5,4.8,True,2,0.07
52882787,within a few hours,1.00,0.82,True,1,True,True,Lagoa,-22.96686,-43.20251,Entire home/apt,6,2,3,4,"$1,500.00",3,365,358,4,4,4.75,4.75,5,5,5,5,4.75,True,3,0.54
6.30E+17,a few days or more,0.36,1.00,False,1,True,True,Tijuca,-22.93857,-43.24896,Private room,2,1,1,1,$72.00,1,365,348,0,0,,,,,,,,True,1,
32107605,within an hour,1.00,1.00,False,2,True,True,Andaraí,-22.92846,-43.24787,Private room,2,1,1,2,$120.00,1,1125,364,5,1,5,5,5,5,5,4.8,5,True,2,0.12
22615168,within an hour,1.00,1.00,True,4,True,True,Flamengo,-22.92701,-43.17558,Entire home/apt,2,1,,2,$151.00,2,7,123,87,27,4.97,4.94,4.95,4.98,5,4.97,4.83,False,2,2.02
2447139,unknown,0.00,0.00,False,1,True,False,Centro,-22.91118,-43.18255,Entire home/apt,4,1,,2,"$1,033.00",10,30,365,0,0,,,,,,,,False,1,
14090870,unknown,0.00,0.00,False,1,True,False,Laranjeiras,-22.94106,-43.19234,Entire home/apt,6,2,2,2,$533.00,15,30,83,0,0,,,,,,,,False,1,
15534035,within an hour,1.00,1.00,False,2,True,True,Copacabana,-22.97077,-43.19038,Entire home/apt,3,2,1,2,$280.00,3,180,147,44,15,4.95,4.95,4.93,4.93,5,4.86,4.77,True,3,0.68
46774714,within a few hours,1.00,1.00,False,1,True,True,Botafogo,-22.95144,-43.1766,Entire home/apt,3,1,1,2,$286.00,3,1125,355,2,2,5,5,5,5,5,5,4.5,True,1,0.36
20846095,within an hour,1.00,0.97,False,2,True,True,Tijuca,-22.92122,-43.22099,Private room,2,1,1,1,$85.00,2,1125,159,78,13,5,5,5,4.99,4.99,4.96,4.93,True,1,1.35
14202379,unknown,0.00,0.00,False,1,True,True,Copacabana,-22.9861,-43.18927,Entire home/apt,6,1,2,4,"$1,050.00",4,6,89,0,0,,,,,,,,False,1,
