id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathroom_text,bedrooms,beds,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month
6.18E+17,within a few hours,0.9,0.73,f,0,t,t,Coyoacán,19.35443,-99.15255,Private room,2,1,1,1,$427.00,1,365,311,1,1,4,5,5,5,5,5,5,f,1,1
6.19E+17,within an hour,1,1,f,2,t,t,Álvaro Obregón,19.37899,-99.25302,Entire home/apt,4,2,2,2,$206.00,2,365,5,6,6,5,5,5,5,5,5,5,f,1,4
6.19E+17,within an hour,1,0.93,f,0,t,t,Iztacalco,19.40273,-99.11252,Entire home/apt,4,1,2,3,"$1,100.00",1,365,291,1,1,5,5,5,5,5,5,5,f,2,0.91
6.19E+17,within an hour,1,1,f,7,t,t,Álvaro Obregón,19.3592,-99.17466,Private room,2,1,1,1,$305.00,1,365,337,1,1,5,5,5,5,5,5,5,t,9,0.67
6.19E+17,N/A,N/A,N/A,f,32,t,t,Miguel Hidalgo,19.416342,-99.180153,Entire home/apt,8,2,2,6,"$2,035.00",1,365,335,2,2,4,4,4.5,4,4,4,4,t,26,2
6.13E+17,within an hour,1,0.91,t,0,t,t,Miguel Hidalgo,19.39823,-99.23643,Entire home/apt,16,6.5,7,12,"$10,121.00",3,15,45,0,0,,,,,,,,f,2,
6.19E+17,a few days or more,0,N/A,f,0,t,t,Cuauhtémoc,19.43525,-99.13127,Private room,2,1,1,1,$479.00,2,90,365,0,0,,,,,,,,t,1,
6.18E+17,within an hour,1,1,t,0,t,t,Cuauhtémoc,19.414845,-99.168907,Entire home/apt,7,3,4,4,"$3,017.00",1,90,349,5,5,4.4,4.4,4.8,3.4,4.4,4.8,4.4,t,7,3.13
6.18E+17,within a day,0.5,N/A,f,0,t,f,Cuauhtémoc,19.421034,-99.166946,Private room,2,1.5,1,1,"$1,200.00",2,15,364,0,0,,,,,,,,f,1,
6.13E+17,within a few hours,1,0.88,f,0,t,t,Cuauhtémoc,19.41395,-99.17625,Entire home/apt,4,4,2,2,"$10,933.00",3,1125,342,6,6,5,5,4.83,5,4.83,5,5,f,1,4
6.13E+17,within an hour,0.98,1,f,15,t,t,Cuauhtémoc,19.43071,-99.16834,Entire home/apt,4,1,1,2,"$1,024.00",2,365,361,6,6,4.5,4.83,5,4.83,4.67,5,4.33,t,14,3.6
6.13E+17,a few days or more,0.33,0.5,f,0,t,t,Miguel Hidalgo,19.40512,-99.17934,Private room,1,1,1,1,$299.00,1,30,353,0,0,,,,,,,,f,1,
6.13E+17,within an hour,0.99,0.99,t,13,t,t,Cuauhtémoc,19.406693,-99.170601,Private room,1,2.5,1,1,$242.00,1,60,157,15,15,4.73,4.73,4.8,4.8,4.87,4.93,4.8,t,8,8.49
6.13E+17,within an hour,1,0.99,t,266,t,t,Cuauhtémoc,19.419888,-99.17202,Entire home/apt,2,1,1,1,"$1,545.00",1,365,176,3,3,3.67,4.67,5,3.33,3.33,5,4.67,t,128,2.2
6.13E+17,within an hour,0.98,1,f,1,t,t,Cuauhtémoc,19.41084,-99.15772,Entire home/apt,16,2,,1,"$1,300.00",1,1,354,7,7,4.86,4.71,4.86,4.86,5,4.86,4.86,t,3,3.89
6.13E+17,within a few hours,1,1,f,0,t,t,Miguel Hidalgo,19.44399,-99.20209,Entire home/apt,4,2,2,2,"$1,514.00",2,1125,344,2,2,5,5,5,5,5,5,5,f,1,1.87
6.18E+17,within an hour,1,1,t,411,t,t,Miguel Hidalgo,19.43565,-99.18557,Entire home/apt,6,3,3,3,"$3,619.00",1,365,352,7,7,5,5,5,4.86,5,5,4.86,t,34,7
6.18E+17,within an hour,1,1,t,411,t,t,Miguel Hidalgo,19.43604,-99.18543,Entire home/apt,6,3,3,3,"$3,619.00",1,365,355,5,5,5,5,5,5,5,5,5,t,34,3.41
6.18E+17,within an hour,1,1,f,0,t,t,Miguel Hidalgo,19.4498,-99.190498,Entire home/apt,2,1,1,1,$770.00,2,90,364,3,3,5,5,5,5,5,4.67,5,t,1,3
6.18E+17,within an hour,1,1,f,3,t,t,Iztapalapa,19.34363,-99.06485,Private room,2,2.5,1,1,$243.00,1,60,170,3,3,5,4.67,5,5,4.67,4.67,4.67,t,1,2
6.19E+17,within an hour,1,0.88,t,23,t,t,Miguel Hidalgo,19.43188,-99.17368,Entire home/apt,4,1,1,2,"$1,706.00",2,1125,343,3,3,5,5,5,5,5,5,5,f,36,1.88
6.18E+17,within an hour,1,0.75,f,0,t,t,Miguel Hidalgo,19.4152,-99.18003,Entire home/apt,6,3.5,3,3,"$4,286.00",2,90,240,1,1,5,5,5,5,5,5,5,f,2,1
6.13E+17,within an hour,1,0.99,t,266,t,t,Miguel Hidalgo,19.439548,-99.177231,Entire home/apt,4,2,2,2,$949.00,1,90,319,6,6,5,5,5,4.83,5,5,5,t,128,4.19
6.18E+17,within an hour,1,1,t,411,t,t,Miguel Hidalgo,19.43796,-99.18572,Entire home/apt,6,3,3,3,"$3,752.00",1,365,278,6,6,4.5,4.67,4.83,4.67,4.5,5,4.33,t,34,4.09
6.18E+17,within an hour,1,1,t,411,t,t,Cuauhtémoc,19.41727,-99.15849,Entire home/apt,6,2,3,3,"$1,950.00",1,365,342,3,3,5,5,5,5,5,5,4.33,t,34,3
6.18E+17,within an hour,1,1,f,13,t,t,Álvaro Obregón,19.32879,-99.2012,Entire home/apt,2,1,1,1,"$3,000.00",2,365,365,0,0,,,,,,,,t,5,
6.19E+17,within an hour,1,0.88,t,23,t,t,Miguel Hidalgo,19.43402,-99.17569,Entire home/apt,4,1,1,1,"$1,763.00",2,365,326,2,2,5,5,5,5,5,5,5,f,36,1.25
6.19E+17,within an hour,1,0.88,t,23,t,t,Miguel Hidalgo,19.43263,-99.176,Entire home/apt,4,1,1,2,"$1,694.00",2,1125,337,4,4,5,5,5,5,5,4.75,5,f,36,2.55
6.19E+17,within an hour,1,0.88,t,23,t,t,Miguel Hidalgo,19.43398,-99.17399,Entire home/apt,4,1,1,2,"$1,694.00",2,365,348,2,2,5,5,5,5,5,5,5,f,36,2
6.19E+17,within an hour,1,0.98,t,2,t,t,Benito Juárez,19.40228,-99.16265,Entire home/apt,3,1,1,1,$614.00,1,1125,320,7,7,4.86,4.86,4.57,4.43,4.71,4.86,4.86,t,6,4.67
6.18E+17,within an hour,1,1,f,13,t,t,Álvaro Obregón,19.32725,-99.20254,Entire home/apt,2,1,1,1,"$1,006.00",2,360,365,0,0,,,,,,,,t,5,
6.18E+17,within an hour,1,0.83,f,1,t,t,Iztacalco,19.38293,-99.1074,Entire home/apt,7,1,2,4,$350.00,1,1125,341,3,3,5,5,5,5,5,5,5,f,2,2
6.18E+17,within an hour,1,1,t,0,t,t,Cuauhtémoc,19.409988,-99.173744,Entire home/apt,4,2,2,2,"$2,071.00",1,90,339,0,0,,,,,,,,t,7,
6.18E+17,within an hour,1,1,f,2,t,t,Benito Juárez,19.38713,-99.16486,Private room,2,1,1,1,$370.00,1,365,365,6,6,4.83,5,5,5,5,5,4.67,t,2,4.09
6.18E+17,within an hour,1,0.89,f,0,t,t,Benito Juárez,19.38321,-99.15932,Entire home/apt,6,1,3,4,"$1,457.00",1,365,364,2,2,5,5,5,5,5,5,5,t,1,1.33
6.13E+17,within an hour,1,0.99,t,266,t,t,Miguel Hidalgo,19.438122,-99.20163,Entire home/apt,6,4,3,3,"$3,065.00",1,90,224,3,3,5,5,5,5,5,5,4.67,t,128,1.73
6.18E+17,within a day,0.71,1,f,0,t,t,Benito Juárez,19.38066,-99.15268,Private room,2,1,1,1,$411.00,1,31,345,0,0,,,,,,,,f,1,
6.19E+17,within an hour,1,1,f,0,t,t,Miguel Hidalgo,19.43685,-99.16993,Entire home/apt,2,1,1,2,$850.00,3,35,214,0,0,,,,,,,,f,1,
6.19E+17,within a few hours,1,1,f,0,t,t,Cuauhtémoc,19.43112,-99.15856,Private room,1,1,1,1,$501.00,3,1125,353,1,1,5,4,5,5,5,5,5,f,1,1
6.19E+17,within an hour,1,0.95,t,4,t,t,Álvaro Obregón,19.36206,-99.17849,Entire home/apt,6,2.5,3,2,"$2,800.00",2,101,307,1,1,5,5,5,5,5,5,5,t,5,1
6.19E+17,N/A,N/A,N/A,f,0,f,f,Cuauhtémoc,19.41789,-99.16606,Entire home/apt,5,4,2,2,"$1,200.00",1,365,174,0,0,,,,,,,,f,1,
6.20E+17,within an hour,1,1,t,2,t,t,Cuauhtémoc,19.41194,-99.17718,Entire home/apt,4,1,2,2,"$1,500.00",4,365,319,0,0,,,,,,,,t,4,
6.19E+17,within an hour,1,0.98,f,10,t,t,Cuauhtémoc,19.40756,-99.17278,Entire home/apt,2,1,1,1,$554.00,1,365,333,1,1,5,5,5,5,5,5,5,t,14,0.81
6.19E+17,within a day,1,0,f,0,t,t,Benito Juárez,19.37758,-99.18435,Private room,2,1,1,1,$500.00,1,25,53,0,0,,,,,,,,f,1,
6.19E+17,within an hour,1,0.91,f,1,t,t,Cuauhtémoc,19.43198,-99.17194,Entire home/apt,2,1,1,1,$499.00,7,365,343,1,1,5,5,5,5,5,5,5,t,1,1
6.19E+17,within a few hours,1,1,f,20,t,t,Cuauhtémoc,19.42745,-99.16552,Entire home/apt,2,1,1,1,"$2,302.00",7,1125,84,0,0,,,,,,,,t,24,
6.19E+17,within a few hours,1,1,f,20,t,t,Cuajimalpa de Morelos,19.34869,-99.29802,Entire home/apt,4,2,2,2,"$2,799.00",7,1125,114,0,0,,,,,,,,t,24,
6.19E+17,within an hour,1,1,f,2,t,t,Coyoacán,19.355678,-99.158998,Entire home/apt,4,1,2,2,"$1,431.00",1,1125,332,9,9,5,5,5,5,5,5,5,f,1,6.14
6.19E+17,within an hour,1,0.98,f,11,t,t,Álvaro Obregón,19.36792,-99.26146,Entire home/apt,9,2,3,3,"$2,000.00",1,365,351,4,4,4.5,5,4.75,4.25,4.5,5,5,t,12,4
6.20E+17,within an hour,1,1,f,3,t,t,Álvaro Obregón,19.37458,-99.19229,Entire home/apt,2,1,1,1,$579.00,3,365,326,0,0,,,,,,,,f,2,
6.13E+17,within an hour,1,1,t,2,t,t,Cuauhtémoc,19.42823,-99.15893,Entire home/apt,8,2,2,5,"$1,185.00",2,365,362,4,4,5,5,4.75,5,5,5,5,t,16,2.4
6.13E+17,within a few hours,1,0,f,0,t,t,Cuauhtémoc,19.4214,-99.15929,Private room,1,2,1,1,$800.00,15,365,324,0,0,,,,,,,,f,2,
6.13E+17,within a few hours,1,0.79,f,0,t,t,Benito Juárez,19.35975,-99.14329,Entire home/apt,2,1.5,1,1,$379.00,1,365,355,0,0,,,,,,,,f,6,
6.20E+17,within an hour,1,0.99,t,0,t,t,Cuauhtémoc,19.403912,-99.171021,Entire home/apt,2,1,1,1,$995.00,1,90,88,7,7,4,4.29,4,4.43,4.43,4.43,4.14,t,33,5.83
6.13E+17,within an hour,1,1,f,1,t,f,Iztacalco,19.39931,-99.06781,Entire home/apt,2,1,1,1,$395.00,1,365,175,0,0,,,,,,,,t,1,
6.20E+17,within an hour,1,1,f,5,t,t,Cuauhtémoc,19.409,-99.17277,Private room,2,1,1,1,$793.00,2,1125,347,1,1,5,5,5,5,5,5,5,t,4,1
6.13E+17,within an hour,1,1,f,2,t,t,Cuauhtémoc,19.44116,-99.16339,Private room,3,2,1,2,$329.00,1,365,347,4,4,4.25,5,4.25,5,5,5,4.75,t,8,2.22
6.20E+17,within an hour,1,1,f,0,t,t,Cuauhtémoc,19.41973,-99.16262,Private room,2,1.5,1,1,"$1,200.00",2,180,332,2,2,5,5,5,5,5,5,5,f,2,1.87
6.20E+17,within an hour,1,1,f,0,t,t,Cuauhtémoc,19.42097,-99.16206,Private room,2,1.5,1,1,"$1,200.00",2,180,296,3,3,5,5,5,5,5,5,5,f,2,2
6.20E+17,within a day,0.5,N/A,f,1,t,t,Cuauhtémoc,19.41188,-99.16055,Entire home/apt,4,1,2,1,"$4,509.00",7,60,61,0,0,,,,,,,,t,1,
6.20E+17,within an hour,1,0.99,t,0,t,t,Cuauhtémoc,19.403912,-99.171021,Entire home/apt,4,2,2,2,"$1,995.00",1,90,355,3,3,5,5,5,5,5,5,5,t,33,3
6.19E+17,within an hour,1,1,f,2,t,t,Cuauhtémoc,19.41866,-99.17371,Entire home/apt,2,1,2,3,"$1,494.00",6,90,8,0,0,,,,,,,,f,1,
6.21E+17,within an hour,1,0.99,f,7,t,f,Benito Juárez,19.36771,-99.17816,Entire home/apt,4,2,2,2,$893.00,1,365,358,0,0,,,,,,,,t,7,
6.21E+17,within a few hours,0.86,0.81,f,4,t,t,Gustavo A. Madero,19.466501,-99.110748,Entire home/apt,2,1.5,1,1,$764.00,3,365,365,0,0,,,,,,,,f,1,
6.21E+17,within an hour,1,0.99,f,46,t,t,Cuauhtémoc,19.40453,-99.14407,Entire home/apt,2,1,1,2,$452.00,2,365,355,1,1,2,3,2,4,5,1,2,f,46,1
6.21E+17,within an hour,1,1,f,34,t,t,Cuauhtémoc,19.426123,-99.154671,Private room,2,1,1,1,$457.00,1,365,360,4,4,4,3.5,4.25,5,5,4.5,4.5,t,28,3
6.21E+17,within an hour,1,0.4,f,0,t,f,Cuajimalpa de Morelos,19.3652,-99.28318,Private room,1,1,1,1,$500.00,1,365,355,0,0,,,,,,,,t,2,
6.21E+17,within a day,0.8,1,f,0,t,t,Cuauhtémoc,19.42144,-99.13742,Entire home/apt,2,1.5,2,1,$800.00,1,365,207,0,0,,,,,,,,f,1,
6.21E+17,a few days or more,0,N/A,f,0,f,f,Benito Juárez,19.36145,-99.14202,Entire home/apt,5,2,3,4,"$1,500.00",1,365,365,0,0,,,,,,,,t,1,
6.21E+17,within an hour,1,0.97,f,0,t,t,Miguel Hidalgo,19.43112,-99.17749,Private room,2,1,1,1,$596.00,1,90,355,2,2,5,4.5,5,5,4,5,4.5,t,13,1.5
6.21E+17,within an hour,1,1,t,30,t,t,Miguel Hidalgo,19.44235,-99.19524,Entire home/apt,6,2.5,3,3,"$3,084.00",2,365,47,4,4,5,5,5,5,5,5,5,f,12,4
6.21E+17,within an hour,1,N/A,f,0,t,t,Cuauhtémoc,19.43394,-99.14656,Shared room,2,2,1,3,$737.00,1,365,365,0,0,,,,,,,,t,1,
6.21E+17,within an hour,1,1,t,2,t,t,Cuauhtémoc,19.430645,-99.172752,Entire home/apt,4,2,2,2,"$1,543.00",1,90,163,6,6,5,5,5,4.83,5,5,5,f,2,6
6.21E+17,within an hour,1,1,f,0,t,f,Cuauhtémoc,19.40585,-99.16193,Private room,2,1,1,1,$400.00,1,365,358,5,5,4.8,5,4.8,5,5,5,5,t,6,3.41
6.21E+17,within an hour,1,1,t,65,t,t,Miguel Hidalgo,19.43516,-99.18674,Entire home/apt,7,3,3,4,"$2,782.00",1,365,325,3,3,5,5,5,5,5,5,5,t,10,3
6.21E+17,within an hour,1,1,t,5,t,t,Cuauhtémoc,19.431004,-99.1651,Entire home/apt,4,2,2,2,"$1,249.00",1,300,355,3,3,5,5,4.67,5,5,5,4.67,f,2,3
6.20E+17,within an hour,0.99,0.99,f,28,t,t,Cuauhtémoc,19.41426,-99.16111,Private room,2,1,1,1,"$1,110.00",2,365,364,3,3,4.33,3.67,4.33,5,5,5,4.33,t,28,2.5
6.13E+17,within a few hours,1,0.68,f,1,t,t,Miguel Hidalgo,19.43942,-99.20887,Private room,2,1,1,1,$669.00,3,65,363,0,0,,,,,,,,f,4,
6.13E+17,within a few hours,1,1,f,0,t,f,Cuauhtémoc,19.44022,-99.14431,Private room,2,1.5,1,1,$800.00,1,1125,321,3,3,5,5,5,5,5,5,5,t,1,1.7
6.20E+17,within an hour,1,1,f,0,t,t,Cuauhtémoc,19.42893,-99.14566,Entire home/apt,2,1,1,1,$600.00,2,30,350,3,3,5,5,5,4.67,5,4.67,5,t,2,2.31
6.20E+17,within an hour,1,1,f,13,t,t,Miguel Hidalgo,19.43489,-99.18987,Entire home/apt,4,2.5,2,2,"$2,637.00",3,365,365,1,1,5,5,5,5,5,4,4,t,11,1
6.20E+17,within an hour,1,0.99,t,0,t,t,Cuauhtémoc,19.403912,-99.171021,Entire home/apt,4,2,2,2,"$1,608.00",1,90,363,1,1,5,5,5,4,5,5,5,t,33,0.71
6.21E+17,within an hour,1,0.5,f,0,t,t,Miguel Hidalgo,19.434774,-99.172287,Private room,2,1,1,1,$550.00,1,365,358,0,0,,,,,,,,t,1,
6.13E+17,within an hour,1,0.96,f,5,t,f,Cuauhtémoc,19.41168,-99.17577,Private room,1,1,1,1,$507.00,1,365,354,0,0,,,,,,,,t,2,
6.13E+17,within an hour,1,1,f,1,t,t,Miguel Hidalgo,19.45087,-99.16905,Private room,2,1,1,1,$297.00,1,15,136,2,2,5,5,4.5,5,5,5,5,t,1,1.13
6.13E+17,within an hour,1,0.99,t,0,t,t,Benito Juárez,19.38672,-99.17662,Entire home/apt,7,2.5,2,5,"$1,586.00",2,1125,298,3,3,5,5,5,5,5,5,5,f,3,3
6.21E+17,within an hour,0.88,1,f,0,t,t,Venustiano Carranza,19.42264,-99.08331,Private room,7,1,2,6,$369.00,1,1125,357,2,2,3.5,3.5,3,3.5,4.5,5,2.5,t,1,2
6.22E+17,within an hour,0.8,1,f,0,t,t,Cuauhtémoc,19.40673,-99.15512,Entire home/apt,4,2,2,2,"$1,200.00",1,365,350,5,5,5,5,4.8,4.8,5,5,4.8,t,1,3.95
6.13E+17,a few days or more,0.33,N/A,f,0,t,f,Cuauhtémoc,19.43955,-99.16632,Private room,2,1,1,1,$350.00,30,365,365,0,0,,,,,,,,t,1,
6.13E+17,within an hour,1,1,f,79,t,t,Miguel Hidalgo,19.432571,-99.19091,Entire home/apt,8,2,3,4,"$2,518.00",1,1125,320,6,6,4.17,4.33,4.17,4.5,4,4.83,4,t,79,4.09
6.13E+17,within an hour,1,1,f,79,t,t,Miguel Hidalgo,19.432571,-99.19091,Entire home/apt,8,2,3,4,"$2,535.00",1,1125,329,1,1,4,5,3,5,5,5,4,t,79,1
6.13E+17,within an hour,1,1,f,79,t,t,Miguel Hidalgo,19.432571,-99.19091,Entire home/apt,6,2,3,5,"$2,088.00",1,1125,354,7,7,3.43,4.14,4.14,4.86,3.86,5,3.57,t,79,3.96
6.13E+17,within an hour,1,0.99,f,12,t,t,Cuauhtémoc,19.43368,-99.15126,Entire home/apt,2,1,1,1,"$1,543.00",1,60,0,2,2,5,5,5,5,5,5,5,f,5,1.13
6.13E+17,within an hour,1,0.77,f,0,t,t,Cuauhtémoc,19.43044,-99.16826,Entire home/apt,4,1,1,3,"$1,230.00",3,1125,301,4,4,5,5,5,5,5,5,4.75,f,1,2.73
6.13E+17,within an hour,1,0.9,f,3,t,t,Miguel Hidalgo,19.43823,-99.20929,Entire home/apt,4,1.5,2,2,"$1,350.00",1,1125,166,3,3,5,5,5,5,5,5,5,f,4,1.91
6.13E+17,within an hour,0.98,0.98,f,270,t,t,Cuauhtémoc,19.42167,-99.16959,Entire home/apt,4,2,2,2,"$2,618.00",1,365,365,1,1,5,5,5,4,5,5,5,t,170,0.77
6.13E+17,a few days or more,0,0,f,0,t,t,Coyoacán,19.35495,-99.13188,Private room,2,1.5,1,1,$600.00,1,365,365,0,0,,,,,,,,f,1,
6.14E+17,within an hour,1,1,f,24,t,t,Miguel Hidalgo,19.4341,-99.18061,Private room,2,1,1,1,$386.00,1,365,361,4,4,4.75,4.75,5,5,5,5,5,t,25,2.26
6.14E+17,within an hour,1,0.99,t,36,t,t,Cuauhtémoc,19.449825,-99.162544,Entire home/apt,2,1,1,2,$651.00,1,90,177,8,8,4,4,4.75,4.75,4.38,4.38,3.75,t,24,4.53
6.24E+17,within an hour,1,1,t,0,t,t,Cuauhtémoc,19.407688,-99.173706,Entire home/apt,6,2,2,4,"$5,018.00",1,365,356,4,4,5,5,5,5,5,5,5,t,16,3.43
6.22E+17,within an hour,1,1,f,2,t,t,Coyoacán,19.323938,-99.138504,Entire home/apt,5,2,2,3,$900.00,2,365,253,2,2,5,5,4.5,5,5,4.5,5,t,1,2
6.20E+17,within a day,0.71,1,f,0,t,t,Coyoacán,19.31374,-99.1202,Entire home/apt,2,1,1,1,$225.00,2,1125,310,0,0,,,,,,,,t,1,
6.24E+17,within an hour,1,1,f,0,t,t,Cuauhtémoc,19.4366,-99.14308,Private room,2,1,1,1,$701.00,1,365,364,0,0,,,,,,,,t,3,
6.20E+17,within an hour,1,0.99,t,0,t,t,Cuauhtémoc,19.403912,-99.171021,Entire home/apt,2,1,1,1,"$1,446.00",1,90,19,1,1,5,5,5,5,5,5,4,t,33,1
6.22E+17,within an hour,1,1,f,0,t,t,Cuauhtémoc,19.41278,-99.16539,Entire home/apt,5,2,2,2,"$3,332.00",1,1125,345,1,1,5,5,5,5,5,5,5,t,1,0.79
6.22E+17,within an hour,1,1,f,0,t,t,Miguel Hidalgo,19.40314,-99.17361,Private room,2,1,1,1,$353.00,1,15,70,8,8,4.88,5,4.88,5,5,5,5,f,1,6.15
6.24E+17,within an hour,0.98,0.98,f,270,t,t,Miguel Hidalgo,19.42956,-99.20123,Entire home/apt,4,2,2,2,"$6,490.00",1,365,90,0,0,,,,,,,,t,170,
6.24E+17,within an hour,1,0.75,f,0,t,f,Cuauhtémoc,19.41289389,-99.17675298,Entire home/apt,2,1,1,1,$950.00,1,365,327,0,0,,,,,,,,f,1,
6.20E+17,within an hour,1,0.99,t,0,t,t,Cuauhtémoc,19.403912,-99.171021,Entire home/apt,2,1,1,1,"$1,340.00",1,90,76,2,2,5,5,5,5,5,5,5,t,33,1.58
6.24E+17,within an hour,1,1,f,0,t,t,Miguel Hidalgo,19.43596,-99.19035,Entire home/apt,10,3,4,5,"$2,185.00",1,365,301,3,3,4.67,5,4.33,4.33,5,5,5,t,1,2.65
6.20E+17,within an hour,1,1,f,0,t,t,Benito Juárez,19.40194,-99.15577,Private room,2,1,1,1,$570.00,1,1125,355,0,0,,,,,,,,f,1,
6.24E+17,within an hour,1,1,f,0,t,t,Tlalpan,19.2749,-99.17431,Private room,1,1,1,1,$250.00,1,365,324,0,0,,,,,,,,t,5,
6.24E+17,within an hour,1,1,f,0,t,t,Tlalpan,19.2743,-99.17459,Private room,1,1,1,1,$250.00,1,365,324,0,0,,,,,,,,t,5,
6.20E+17,within an hour,1,0.99,t,0,t,t,Cuauhtémoc,19.403912,-99.171021,Entire home/apt,2,1,1,1,"$1,102.00",1,90,82,0,0,,,,,,,,t,33,
6.22E+17,within an hour,1,1,f,0,t,f,Benito Juárez,19.36012734,-99.15236839,Entire home/apt,6,1,1,2,$464.00,1,1125,362,7,7,3.14,3.57,3.29,3.14,3.43,3,3.14,f,1,5.53
6.22E+17,within an hour,0.96,0.99,f,8,t,t,Miguel Hidalgo,19.4413,-99.20015,Entire home/apt,10,4.5,4,4,"$3,360.00",2,365,317,0,0,,,,,,,,t,5,
6.22E+17,within an hour,1,1,f,0,t,t,Cuauhtémoc,19.43229,-99.14878,Entire home/apt,2,1,1,2,$900.00,1,365,3,8,8,4.75,4.63,4.5,4.88,4.75,4.25,4.75,t,1,6
6.24E+17,within an hour,1,1,f,0,t,t,Tlalpan,19.27428,-99.17252,Private room,1,1,1,1,$250.00,1,365,325,3,3,5,5,5,5,5,5,5,t,5,2.5
6.22E+17,within a day,0.67,1,f,0,f,t,Cuauhtémoc,19.40651,-99.15049,Entire home/apt,4,1,2,2,$899.00,1,365,365,0,0,,,,,,,,t,1,
6.24E+17,within an hour,1,1,f,0,t,t,Tlalpan,19.27309,-99.17466,Private room,1,1,1,1,$250.00,1,365,324,0,0,,,,,,,,t,5,
6.20E+17,within an hour,1,1,f,3,t,f,Cuauhtémoc,19.41238,-99.17663,Entire home/apt,2,1,1,1,$654.00,2,31,340,2,2,5,5,5,5,5,5,5,t,3,1.4
6.20E+17,within an hour,1,0.99,t,0,t,t,Cuauhtémoc,19.403912,-99.171021,Entire home/apt,4,2,2,2,"$2,049.00",1,90,338,3,3,4.67,4.67,5,4.67,4.67,5,5,t,33,2.25
6.24E+17,within an hour,1,1,t,46,t,t,Cuauhtémoc,19.42805,-99.16369,Entire home/apt,2,1,1,1,"$1,643.00",1,365,360,8,8,5,5,5,4.88,5,5,5,t,63,6.15
6.20E+17,within an hour,1,0.99,t,0,t,t,Cuauhtémoc,19.403912,-99.171021,Entire home/apt,4,2,2,2,"$1,595.00",1,90,360,0,0,,,,,,,,t,33,
6.22E+17,within a few hours,1,1,f,0,t,t,Cuauhtémoc,19.41972,-99.16463,Entire home/apt,4,2,2,2,"$1,500.00",3,1125,25,1,1,5,5,5,5,5,5,5,t,1,1
6.24E+17,within an hour,1,1,f,0,t,t,Cuauhtémoc,19.43803,-99.14109,Private room,3,1,1,2,"$1,043.00",1,365,361,0,0,,,,,,,,t,3,
6.24E+17,within an hour,1,1,f,0,t,t,Cuauhtémoc,19.43811,-99.14281,Private room,4,1,1,2,"$1,338.00",1,365,364,0,0,,,,,,,,t,3,
6.24E+17,within an hour,1,1,f,0,t,t,Miguel Hidalgo,19.44639,-99.18578,Entire home/apt,4,1.5,2,2,"$1,300.00",2,1125,280,2,2,5,5,5,5,5,5,5,t,1,1.87
6.24E+17,within a day,0.7,0.96,f,0,t,t,Iztapalapa,19.34321,-99.05743,Private room,8,1,5,1,$230.00,1,365,355,0,0,,,,,,,,t,1,
6.20E+17,within an hour,1,0.99,t,0,t,t,Cuauhtémoc,19.403912,-99.171021,Entire home/apt,2,1,1,1,"$1,273.00",1,90,85,5,5,4.8,5,4.8,5,5,4.8,5,t,33,3.85
6.20E+17,within an hour,1,0.99,t,0,t,t,Cuauhtémoc,19.403912,-99.171021,Entire home/apt,2,1,1,1,"$1,121.00",1,90,89,0,0,,,,,,,,t,33,
6.20E+17,N/A,N/A,N/A,f,32,t,t,Miguel Hidalgo,19.41543,-99.18082,Entire home/apt,8,2,2,4,"$2,191.00",1,365,324,1,1,5,5,5,5,5,5,5,t,26,0.83
6.20E+17,within an hour,1,0.99,t,86,t,t,Cuauhtémoc,19.42201,-99.15846,Entire home/apt,3,2,2,2,"$3,981.00",1,365,365,0,0,,,,,,,,t,44,
6.24E+17,within an hour,1,1,t,25,t,t,Cuauhtémoc,19.424524,-99.155464,Entire home/apt,4,1,1,2,"$1,111.00",2,365,360,3,3,5,5,4.67,5,5,5,5,t,24,2.2
6.24E+17,N/A,N/A,N/A,f,32,t,t,Cuauhtémoc,19.41327,-99.15763,Entire home/apt,6,1,2,3,"$2,774.00",1,365,240,1,1,4,5,5,5,5,5,4,t,26,0.88
6.24E+17,within an hour,1,0.96,f,1,t,t,Cuauhtémoc,19.43546,-99.15106,Entire home/apt,5,1.5,1,2,"$2,300.00",2,1125,338,0,0,,,,,,,,t,2,
6.22E+17,within an hour,1,0.97,f,15,t,t,Álvaro Obregón,19.35688,-99.17565,Private room,2,1,1,1,$710.00,28,365,365,0,0,,,,,,,,t,7,
6.22E+17,within an hour,1,0.98,f,1,t,t,Cuauhtémoc,19.41379,-99.15738,Entire home/apt,4,1,2,3,$754.00,2,365,353,3,3,4.67,5,5,5,5,5,5,t,2,3
6.25E+17,N/A,N/A,N/A,f,32,t,t,Cuauhtémoc,19.40375,-99.16905,Entire home/apt,2,1.5,1,1,$556.00,1,365,296,2,2,3.5,5,4,5,3.5,3.5,3.5,t,26,1.54
6.25E+17,within an hour,1,1,f,0,t,f,Gustavo A. Madero,19.473562,-99.13385,Entire home/apt,4,2,2,2,$750.00,5,365,315,2,2,5,5,5,5,5,5,5,t,1,2
